customer_no,acct_type,owner_indic,cur_balance_amt
17800,10,1,25015
17801,6,1,5900
17801,10,1,17923
17801,13,1,0
17802,6,1,0
17802,10,1,109750
17803,10,1,12417
17804,10,1,1665
17805,10,1,27525
17805,32,4,0
17806,10,1,116510
17807,10,1,50376
17807,13,1,6516
17807,13,3,29914
17808,1,1,0
17808,5,1,0
17808,6,1,0
17808,10,1,13244
17808,13,1,0
17809,5,1,0
17809,6,1,0
17809,10,1,10785
17810,10,1,71883
17811,10,1,50934
17812,5,1,0
17812,6,1,13487
17812,10,1,27882
17813,5,1,98629
17813,6,1,9248
17813,10,1,43331
17814,0,1,323078
17814,1,1,294697
17814,5,1,91126
17814,10,1,25553
17815,5,1,320294
17815,10,1,0
17816,2,4,903332
17816,10,1,577
17816,10,2,0
17817,0,1,0
17817,6,1,23800
17817,10,1,21412
17818,6,1,13950
17818,10,1,110968
17819,5,1,153497
17819,10,1,2140
17820,10,1,7203
17821,4,1,20118
17821,5,1,93026
17821,10,1,7399
17821,13,1,0
17821,15,1,0
17822,0,1,99141
17822,5,1,257416
17822,6,1,7119
17822,7,1,0
17822,10,1,61883
17823,10,1,112368
17824,6,1,16800
17824,10,1,11076
17825,10,1,47751
17826,5,1,292578
17826,10,1,98639
17827,10,1,193277
17828,5,1,81435
17828,10,1,73885
17829,10,1,2938
17830,5,1,44740
17830,6,1,10625
17831,2,4,456836
17831,5,3,217032
17831,10,1,21744
17832,10,1,44065
17833,10,1,88235
17834,5,1,0
17834,10,1,22110
17834,13,1,0
17835,2,4,2013000
17835,5,1,1000000
17835,6,1,0
17835,10,1,49538
17836,10,1,33575
17837,10,1,69919
17837,13,1,0
17838,5,1,90261
17838,6,1,0
17838,7,1,113100
17838,10,1,35371
17839,6,1,0
17839,10,1,14621
17840,5,1,0
17840,6,1,0
17840,10,1,17566
17841,10,1,28676
17842,1,1,0
17842,6,1,0
17842,10,1,63169
17843,5,1,135251
17843,6,1,7175
17843,10,1,109451
17844,10,1,10568
17845,5,1,0
17845,10,1,30219
17845,12,1,0
17846,6,1,0
17846,10,1,62038
17847,1,4,126485
17847,5,1,113850
17847,10,1,35098
17848,5,1,0
17848,10,1,97901
17849,6,1,0
17849,10,1,17698
17850,10,1,7332
17851,5,1,0
17851,6,1,0
17851,10,1,5078
17852,10,1,20716
17853,1,1,0
17853,5,1,0
17853,6,1,0
17853,10,1,110257
17854,1,1,114260
17854,6,1,0
17854,10,1,56525
17854,13,1,0
17855,10,1,93431
17856,2,1,1688748
17856,6,1,0
17856,10,1,12900
17857,10,1,2403
17858,1,1,140733
17858,5,1,200000
17858,10,1,-100
17859,1,1,344657
17859,6,1,33847
17859,10,1,42801
17859,10,2,0
17860,10,1,32377
17861,0,1,11536965
17861,2,1,9745854
17861,2,4,0
17861,6,1,54795
17861,10,1,62808
17861,10,2,0
17861,35,4,-54
17862,1,1,577334
17862,5,1,0
17862,10,1,680
17862,13,1,0
17863,6,1,0
17863,10,1,25601
17864,6,1,0
17864,10,1,3001
17864,12,1,0
17865,1,1,308566
17865,10,1,488
17866,6,1,0
17866,10,1,44
17867,5,1,118765
17867,6,1,13280
17867,10,1,90723
17868,2,4,3053017
17868,5,1,46388
17868,10,1,5928
17869,0,1,0
17869,1,4,539439
17869,6,1,0
17869,10,1,8046
17869,51,1,0
17870,5,1,158485
17870,10,1,149364
17871,1,1,237691
17871,10,1,33923
17871,13,1,0
17872,1,1,417652
17872,10,1,64167
17873,5,1,61791
17873,6,1,20164
17873,10,1,34597
17874,1,1,1580
17874,5,1,0
17874,6,1,0
17874,10,1,48397
17874,10,2,0
17874,13,1,0
17875,5,1,0
17875,5,4,0
17875,10,1,35295
17876,1,1,559824
17876,1,4,0
17876,10,1,58885
17876,13,1,-8436
17877,0,1,0
17877,10,1,16443
17878,1,1,0
17878,10,1,161061
17878,13,1,0
17879,1,3,215995
17879,10,1,2372
17880,0,1,0
17880,5,1,0
17880,10,1,89755
17880,13,1,0
17881,0,1,98842
17881,1,4,0
17881,5,1,0
17881,10,1,6467
17881,13,1,0
17882,10,1,44974
17882,12,1,0
17883,5,1,223293
17883,6,1,0
17883,10,1,22178
17884,2,4,0
17884,10,1,551622
17885,10,1,6090
17886,1,1,109184
17886,2,1,3968608
17886,2,4,0
17886,5,1,0
17886,10,1,9973
17886,10,2,0
17886,13,1,0
17887,1,1,0
17887,10,1,-996
17887,13,1,0
17888,5,1,0
17888,10,1,4968
17889,5,1,173736
17889,10,1,94733
17890,5,1,190961
17890,6,1,0
17890,10,1,97549
17891,1,4,389352
17891,2,1,0
17891,2,3,119505
17891,2,4,522820
17891,10,1,108047
17892,5,1,621270
17892,6,1,68908
17892,10,1,240851
17893,5,1,210443
17893,6,1,3810
17893,10,1,4968
17894,5,1,432843
17894,6,1,0
17894,10,1,149710
17895,5,1,737133
17895,10,1,4015
17896,10,1,15322
17896,13,4,0
17897,10,1,4323
17898,10,1,52529
17899,0,1,1301
17899,1,1,377539
17899,2,4,0
17899,5,1,0
17899,6,1,0
17899,10,1,69502
17899,10,2,0
17900,6,1,0
17900,10,1,236834
17901,0,1,0
17901,1,1,130218
17901,10,1,7597
17902,10,1,6160
17903,2,1,909512
17903,5,1,272312
17903,6,1,87325
17903,10,1,103689
17904,2,1,1894809
17904,6,1,0
17904,10,1,17084
17905,10,1,108715
17906,5,1,139188
17906,10,1,79631
17907,10,1,93778
17908,5,1,79903
17908,10,1,52496
17908,13,1,0
17909,10,1,50804
17909,13,1,30173
17910,1,1,0
17910,3,4,1141252
17910,5,1,0
17910,6,1,34116
17910,10,1,112058
17911,5,1,0
17911,6,1,0
17911,10,1,151575
17912,10,1,122508
17913,1,1,0
17913,3,1,1416263
17913,5,1,0
17913,10,1,210670
17913,13,1,0
17914,10,1,98623
17914,53,1,1986311
17915,5,1,327046
17915,10,1,81796
17916,10,1,3542
17916,17,1,0
17917,6,1,16828
17917,10,1,0
17917,13,1,0
17918,0,1,0
17918,5,1,0
17918,6,1,0
17918,7,1,300000
17918,10,1,106136
17919,0,1,197620
17919,5,1,372510
17919,10,1,200606
17920,10,1,43917
17921,5,1,0
17921,6,1,33250
17921,10,1,26409
17921,13,1,0
17922,6,1,0
17922,10,1,7988
17923,10,1,50415
17924,5,1,0
17924,6,1,24400
17924,10,1,0
17924,13,1,10585
17924,32,1,0
17925,5,4,0
17925,6,1,0
17925,10,1,34130
17926,6,1,0
17926,10,1,3801
17926,13,1,0
17927,5,1,29557
17927,10,1,39513
17927,13,1,0
17928,10,1,34224
17928,13,1,7857
17929,5,1,0
17929,10,1,38
17930,1,3,166401
17930,5,1,53206
17930,6,1,0
17931,10,1,65174
17932,5,1,308065
17932,6,1,0
17932,10,1,104563
17933,2,4,2122908
17933,5,1,0
17933,10,1,18655
17934,10,1,0
17935,10,1,36284
17936,1,1,422592
17936,1,4,0
17936,6,1,41664
17936,10,1,58719
17936,12,1,201468
17937,0,1,2192
17937,5,1,208181
17937,6,1,26994
17937,10,1,6046
17937,32,1,168199
17938,5,1,0
17938,10,1,20742
17939,0,1,0
17939,1,1,0
17939,10,1,6156
17940,1,1,624
17940,2,1,0
17940,5,1,0
17940,10,1,88986
17941,1,1,0
17941,2,4,1052661
17941,5,1,752074
17941,10,1,66687
17941,13,1,0
17942,10,1,10201
17942,13,1,0
17943,10,1,25548
17944,10,1,23115
17945,2,1,0
17945,6,1,17961
17945,10,1,19481
17946,5,1,70184
17946,6,1,9750
17946,10,1,18084
17947,5,1,296492
17947,6,1,9750
17947,10,1,65711
17947,13,1,0
17948,10,1,25493
17949,5,1,279939
17949,10,1,-69
17950,1,1,0
17950,10,1,72739
17951,10,1,47511
17952,10,1,0
17952,13,1,0
17953,10,1,115920
17954,0,1,13580
17954,1,1,358523
17954,5,1,68139
17954,10,1,219750
17955,2,1,0
17955,2,4,0
17955,5,1,471301
17955,6,1,0
17955,10,1,154604
17956,5,1,191442
17956,6,1,0
17956,10,1,20979
17957,1,4,981641
17957,8,1,0
17957,10,1,57385
17958,1,1,236110
17958,6,1,45344
17958,10,1,66757
17959,5,1,0
17959,6,1,0
17959,10,1,126780
17960,10,1,5525
17961,10,1,69426
17961,13,1,76109
17962,1,1,460719
17962,3,4,0
17962,5,1,0
17962,10,1,153964
17963,5,1,0
17963,10,1,0
17964,10,1,6774
17965,0,1,100084
17965,2,4,0
17965,5,1,0
17965,10,1,19029
17966,2,1,0
17966,2,4,1476560
17966,5,1,0
17966,6,1,0
17966,10,1,11458
17966,13,1,0
17966,32,1,0
17967,5,1,46671
17967,6,1,21615
17967,10,1,9908
17967,13,1,0
17967,32,1,0
17968,2,4,2398064
17968,10,1,39489
17969,1,4,274986
17969,2,1,0
17969,5,1,0
17969,10,1,29176
17970,10,1,0
17970,32,1,266209
17971,5,1,41794
17971,10,1,9813
17971,13,4,24288
17972,5,1,0
17972,6,1,0
17972,10,1,171064
17972,13,1,0
17973,8,1,0
17973,10,1,21884
17974,0,1,0
17974,10,1,29387
17975,10,1,64056
17976,1,1,403452
17976,10,1,949
17976,10,2,73999
17977,2,4,1754316
17977,5,1,0
17977,6,1,0
17977,10,1,181644
17977,10,2,0
17978,2,1,984425
17978,10,1,14171
17979,1,1,101272
17979,5,1,0
17979,6,1,17498
17979,10,1,42228
17980,6,1,0
17980,10,1,70277
17981,6,1,37500
17981,10,1,0
17982,0,1,99025
17982,5,1,0
17982,10,1,11208
17983,10,1,60430
17984,0,1,38967
17984,2,1,6486959
17984,5,1,1229296
17984,10,1,21235
17984,12,1,0
17985,1,1,492163
17985,5,1,0
17985,6,1,3000
17985,10,1,2421
17986,1,1,467577
17986,10,1,-2993
17986,13,1,0
17986,51,1,0
17987,10,1,127557
17988,5,1,0
17988,6,1,0
17988,10,1,35311
17988,13,1,0
17989,2,1,0
17989,4,1,0
17989,5,1,0
17989,6,1,0
17989,10,1,105867
17990,10,1,117292
17991,5,1,0
17991,10,1,57217
17992,5,1,61705
17992,7,1,50100
17992,10,1,37897
17992,10,2,0
17992,13,1,29345
17993,10,1,131011
17994,1,1,0
17994,5,1,53380
17994,6,1,40800
17994,10,1,24613
17994,13,1,9086
17995,6,1,10300
17995,10,1,24199
17995,13,1,0
17996,1,1,0
17996,5,1,0
17996,10,1,150789
17996,10,2,0
17997,5,1,152379
17997,10,1,48276
17997,13,1,1166
17998,0,1,0
17998,2,1,0
17998,6,1,0
17998,6,3,0
17998,10,1,31526
17998,13,1,0
17999,10,1,120932
18000,10,1,37549
18001,1,1,0
18001,2,1,167230
18001,5,1,0
18001,10,1,51192
18001,12,1,879293
18002,5,1,34626
18002,6,1,45032
18002,10,1,44046
18003,0,1,472368
18003,2,4,1274551
18003,6,1,0
18003,10,1,106897
18004,0,1,0
18004,2,4,1305992
18004,5,1,265305
18004,6,1,0
18004,10,1,81973
18004,13,1,0
18005,0,1,0
18005,10,1,22886
18006,5,1,0
18006,10,1,32326
18006,12,1,86257
18007,5,1,142685
18007,10,1,29097
18008,0,1,98782
18008,1,1,239228
18008,2,4,1826771
18008,5,1,0
18008,6,1,0
18008,10,1,33281
18008,13,1,41454
18008,51,1,598725
18008,51,4,0
18009,10,1,3977
18010,5,1,219230
18010,10,1,29826
18011,5,1,380615
18011,6,1,0
18011,10,1,64466
18012,10,1,3544
18013,5,1,0
18013,6,1,0
18013,10,1,8212
18014,10,1,5923
18015,10,1,1532
18016,6,1,4125
18016,10,1,43768
18017,10,1,29215
18018,0,1,0
18018,1,1,28483
18018,10,1,4561
18019,5,1,0
18019,10,1,105996
18019,32,4,138230
18020,10,1,35344
18021,5,1,190039
18021,10,1,72300
18021,13,4,0
18022,1,1,525453
18022,5,1,474560
18022,6,1,2199
18022,10,1,220351
18022,13,1,0
18023,10,1,8169
18023,13,1,28912
18024,10,1,40315
18025,6,1,48125
18025,10,1,18649
18026,10,1,21117
18027,10,1,44196
18028,6,1,38100
18028,10,1,110167
18029,10,1,21387
18030,10,1,-31315
18031,1,4,0
18031,10,1,16212
18032,10,1,13068
18033,1,1,0
18033,1,4,0
18033,5,1,0
18033,6,1,0
18033,10,1,0
18034,6,1,26260
18035,10,1,51679
18036,10,1,81328
18037,10,1,16673
18038,10,1,41282
18039,0,4,84379
18039,1,1,0
18039,2,1,844238
18039,3,1,762447
18039,5,1,0
18039,10,1,100371
18039,15,1,0
18040,1,1,0
18040,2,4,523
18040,5,1,0
18040,6,1,0
18040,10,1,13080
18041,6,1,2500
18041,10,1,0
18042,1,1,92167
18042,1,4,122539
18042,2,4,848276
18042,6,1,0
18042,10,1,3285
18043,5,4,239200
18043,10,1,6599
18044,10,1,48067
18044,13,1,29560
18045,2,4,826468
18045,7,1,160000
18045,10,1,38561
18046,1,4,186821
18046,10,1,76489
18046,13,1,0
18047,1,1,262023
18047,10,1,747
18047,13,1,0
18048,1,4,368080
18048,10,1,32284
18049,5,1,540820
18049,6,1,8366
18049,8,1,0
18049,10,1,94142
18049,10,2,0
18050,0,1,0
18050,1,1,0
18050,2,4,885969
18050,5,1,97120
18050,10,1,0
18050,13,1,0
18051,0,1,193810
18051,1,1,172800
18051,2,4,937127
18051,10,1,11788
18051,13,1,0
18052,1,1,180452
18052,5,1,206014
18052,10,1,172891
18053,10,1,28321
18053,13,1,8105
18053,32,1,291951
18054,0,1,0
18054,1,1,489298
18054,6,1,8675
18054,10,1,67336
18055,0,1,0
18055,10,1,48398
18056,10,1,6900
18057,5,1,135383
18057,6,1,20232
18057,8,1,539547
18057,10,1,25528
18058,6,1,9899
18058,10,1,17315
18059,1,1,0
18059,5,1,0
18059,10,1,119171
18059,13,4,0
18060,1,4,0
18060,10,1,157886
18061,6,1,21880
18061,10,1,62410
18062,6,1,95666
18062,10,1,373132
18063,2,1,325348
18063,5,1,868592
18063,10,1,357078
18064,1,1,242366
18064,10,1,-5712
18065,1,1,239066
18065,6,1,0
18065,10,1,73335
18065,13,1,0
18065,15,1,0
18066,1,1,620851
18066,5,4,239075
18066,10,1,249243
18066,51,1,123320
18067,10,1,79581
18067,13,1,7857
18068,5,1,266839
18068,6,1,6000
18068,10,1,109423
18068,13,1,0
18069,10,1,71953
18070,0,1,8446
18070,1,1,382377
18070,2,4,0
18070,5,1,15000
18070,6,1,0
18070,8,4,763804
18070,10,1,85793
18070,12,1,0
18070,13,1,0
18070,51,1,0
18071,10,1,78307
18072,2,1,473098
18072,5,1,0
18073,5,1,361695
18073,7,1,434233
18073,10,1,28067
18074,0,1,99718
18074,6,1,0
18074,10,1,146602
18075,10,1,60775
18076,1,1,0
18076,1,3,0
18076,2,1,4463692
18076,5,1,0
18076,10,1,48936
18076,32,3,590715
18076,57,1,1005000
18077,6,1,16400
18077,10,1,105868
18078,10,1,750
18079,10,1,19368
18080,10,1,46729
18080,13,1,0
18080,32,1,182532
18081,1,1,1157752
18081,1,3,2088630
18081,1,4,2315427
18081,5,1,0
18081,6,1,4800
18081,7,1,0
18081,7,3,0
18081,10,1,132586
18081,10,2,0
18081,13,1,186660
18082,7,1,0
18082,10,1,56580
18083,10,1,25056
18083,13,1,0
18084,1,1,141067
18084,2,4,1143032
18084,6,1,21394
18084,10,1,71997
18084,51,1,1711886
18085,5,1,269425
18086,10,1,35079
18087,5,1,187689
18087,10,1,19367
18088,1,1,0
18088,2,1,2541038
18088,5,1,0
18088,6,1,0
18088,7,1,93000
18088,10,1,61948
18089,1,1,0
18089,5,1,97549
18089,6,1,5900
18089,10,1,374139
18089,13,1,0
18090,10,1,97535
18091,10,1,4497
18092,5,1,646461
18092,10,1,11507
18093,1,1,547505
18093,5,1,93015
18093,6,1,29944
18093,10,1,208800
18094,1,1,252173
18094,2,4,0
18094,5,1,0
18094,10,1,13093
18095,5,1,100073
18095,10,1,19957
18096,0,1,256679
18096,1,1,224180
18096,5,1,0
18096,6,1,10712
18096,10,1,140741
18097,10,1,81173
18098,10,1,14751
18099,6,1,31401
18099,7,1,0
18099,10,1,86462
18099,13,1,0
18100,1,1,0
18100,10,1,2732
18101,5,1,130217
18101,6,1,10000
18101,10,1,27043
18102,10,1,24861
18103,5,1,80272
18103,6,1,0
18103,10,1,22262
18104,0,1,0
18104,5,1,99194
18104,10,1,9171
18104,10,2,33935
18105,10,1,4136
18106,10,1,11122
18107,5,1,23472
18107,10,1,6583
18108,5,1,0
18108,10,1,23575
18109,6,1,0
18109,10,1,2496
18110,6,1,17475
18110,10,1,38603
18111,10,1,4299
18112,0,1,0
18112,5,1,36392
18112,10,1,62157
18113,10,1,29753
18114,10,1,14811
18115,10,1,133161
18115,17,4,1407082
18116,10,1,4687
18117,1,1,564145
18117,5,1,771660
18117,6,1,0
18117,10,1,37368
18117,13,1,0
18118,10,1,24579
18119,1,1,0
18119,5,1,0
18119,10,1,-774
18119,13,1,17832
18119,17,4,723865
18120,5,1,0
18120,10,1,7881
18121,1,1,19824
18121,5,1,39020
18121,10,1,48462
18122,8,1,448379
18122,10,1,22244
18123,5,1,189836
18123,6,1,21731
18123,10,1,58955
18123,13,4,0
18124,5,1,88897
18124,6,1,18589
18124,10,1,63795
18125,1,1,330116
18125,1,4,358174
18125,2,4,3987711
18125,3,4,8544787
18125,10,1,207137
18125,15,1,-96373
18126,10,1,8999
18126,13,1,0
18127,1,1,0
18127,5,1,3806278
18127,6,1,0
18127,10,1,192938
18127,10,2,0
18127,13,4,0
18128,6,1,0
18128,10,1,31011
18128,13,1,0
18129,0,1,0
18129,1,1,97634
18129,2,1,946683
18129,2,4,0
18129,10,1,11334
18129,35,4,0
18130,5,1,110179
18130,6,1,18800
18130,10,1,22191
18131,1,1,0
18131,10,1,42764
18131,13,1,0
18132,2,1,923350
18132,5,1,0
18132,10,1,8698
18132,13,1,0
18132,53,1,890022
18133,5,1,56752
18133,10,1,48560
18133,12,1,18450
18134,2,1,1083121
18134,10,1,-7
18135,5,1,148591
18135,6,1,8000
18135,10,1,37911
18135,13,1,74378
18136,1,1,65024
18136,10,1,8188
18136,10,2,67567
18137,10,1,96185
18138,1,1,44632
18138,2,4,584098
18138,5,1,0
18138,6,1,1225
18138,10,1,0
18138,51,4,0
18138,54,3,215683
18139,10,1,940
18139,10,2,0
18140,10,1,31179
18141,10,1,0
18142,5,1,0
18142,7,1,0
18142,10,1,23128
18143,10,1,-8
18144,5,1,201246
18144,6,1,0
18144,10,1,89481
18144,13,1,33672
18144,53,1,0
18145,1,1,0
18145,1,4,989800
18145,5,1,0
18145,10,1,35213
18146,10,1,74398
18147,5,1,249039
18147,10,1,18153
18148,5,1,79093
18148,7,1,22500
18148,10,1,71522
18148,13,1,40479
18149,2,1,4027023
18149,10,1,128232
18150,0,1,99031
18150,5,1,0
18150,10,1,4056
18151,10,1,9232
18151,12,1,76816
18152,6,1,4664
18152,10,1,18555
18153,10,1,77855
18153,13,1,0
18154,0,1,74000
18154,7,1,74000
18154,10,1,10426
18154,13,1,0
18155,2,1,2013500
18155,2,4,0
18155,6,1,15000
18155,10,1,-14
18155,12,1,503115
18156,10,1,57817
18157,5,1,0
18157,10,1,2893
18158,1,1,1733605
18158,5,1,283000
18158,6,1,24000
18158,10,1,19502
18159,2,4,309872
18159,6,1,54728
18159,10,1,202458
18159,13,1,28899
18160,5,1,0
18160,6,1,0
18160,7,1,0
18160,10,1,66789
18160,13,1,0
18161,10,1,18517
18162,10,1,6389
18163,6,1,5660
18163,10,1,43740
18163,13,1,0
18164,2,1,675557
18164,10,1,5250
18165,0,1,334222
18165,1,1,0
18165,2,4,2032605
18165,5,1,0
18165,6,1,0
18165,10,1,67349
18165,10,2,0
18166,1,1,175802
18166,5,1,335082
18167,0,1,874019
18167,1,1,858992
18167,1,4,126805
18167,6,1,73332
18167,10,1,18165
18167,10,2,0
18168,5,1,137392
18168,10,1,1292
18169,2,1,1721677
18169,10,1,0
18170,1,1,166450
18170,2,3,888042
18170,6,1,49310
18170,10,1,41822
18170,13,1,0
18171,1,1,527219
18171,10,1,43557
18172,2,1,1148905
18172,10,1,35006
18173,8,1,614884
18173,10,1,123512
18173,32,1,74629
18174,5,1,120181
18174,10,1,27370
18175,5,1,241959
18175,10,1,92230
18176,10,1,44267
18177,5,1,970679
18177,6,1,33200
18177,10,1,16258
18178,6,1,11634
18178,10,1,6503
18179,5,1,520418
18179,6,1,0
18179,10,1,46804
18180,5,1,284093
18180,10,1,10406
18181,10,1,107678
18182,6,1,0
18182,10,1,4435
18182,13,1,0
18182,17,1,0
18183,1,1,609272
18183,5,1,0
18183,6,1,21700
18183,10,1,0
18183,13,1,26378
18183,32,4,0
18183,52,1,1654146
18184,2,4,4081494
18184,10,1,20031
18184,15,1,0
18185,5,1,316022
18185,6,1,0
18185,10,1,1445
18185,13,1,0
18186,1,1,0
18186,10,1,111609
18187,1,1,229390
18187,1,3,109588
18187,2,1,0
18187,5,1,0
18187,10,1,5710
18187,13,1,0
18188,10,1,17690
18189,0,1,394345
18189,1,1,373470
18189,2,1,1073442
18189,2,4,1098468
18189,5,1,357525
18189,10,1,88841
18190,0,1,660
18190,5,1,126205
18190,10,1,46004
18191,5,1,0
18191,10,1,9578
18192,6,1,0
18192,10,1,74740
18193,2,4,987718
18193,5,1,0
18193,6,1,0
18193,10,1,18330
18193,10,2,0
18193,12,1,0
18194,1,1,663930
18194,5,1,0
18194,10,1,76783
18194,51,1,0
18195,10,1,11433
18196,5,1,0
18196,10,1,95762
18196,13,1,61842
18197,2,1,344158
18197,10,1,3720
18198,5,1,232120
18198,10,1,46888
18199,10,1,61043
18200,8,4,376479
18200,10,1,23440
18200,32,1,169142
18201,10,1,10054
18201,13,4,0
18202,10,1,13291
18203,0,1,25000
18203,6,1,0
18203,10,1,-92
18203,15,1,0
18204,10,1,22151
18204,13,1,0
18205,1,1,0
18205,6,1,0
18205,10,1,17421
18206,5,1,293257
18206,6,1,0
18206,10,1,58346
18207,5,1,177714
18207,6,1,0
18207,10,1,1968
18208,0,1,447474
18208,1,1,415601
18208,5,1,238214
18208,10,1,54618
18208,35,1,228
18209,0,1,88439
18209,5,1,591552
18209,10,1,62524
18210,10,1,39939
18211,10,1,3687
18212,0,1,102491
18212,1,4,0
18212,5,1,0
18212,10,1,68838
18212,13,1,0
18213,0,1,0
18213,1,1,140845
18213,10,1,40397
18214,10,1,54394
18215,0,1,0
18215,5,1,0
18215,10,1,61934
18216,5,1,300000
18216,10,1,0
18217,10,1,5324
18217,12,1,5063
18218,10,1,26594
18219,6,1,22800
18219,10,1,0
18220,1,1,63931
18220,10,1,75501
18220,13,1,0
18221,5,1,157776
18221,6,1,17493
18221,10,1,74208
18221,13,1,21706
18222,5,1,130370
18222,10,1,22989
18223,1,1,163596
18223,6,1,0
18223,10,1,22187
18223,10,2,0
18224,6,1,22770
18224,10,1,13225
18225,10,1,23541
18226,1,1,614334
18226,5,1,0
18226,10,1,42112
18227,10,1,49324
18228,10,1,13867
18229,6,1,8750
18229,10,1,137593
18230,10,1,3604
18231,6,1,13415
18231,10,1,37072
18231,32,4,242324
18232,8,1,0
18232,10,1,59601
18233,5,1,0
18233,10,1,47788
18234,2,1,1533518
18234,4,1,0
18234,5,1,0
18234,6,1,0
18234,10,1,58140
18234,12,1,164340
18235,10,1,46509
18236,6,1,0
18236,10,1,42824
18236,13,1,15289
18237,10,1,45650
18238,5,1,4767
18238,10,1,73715
18238,13,1,10387
18239,5,1,0
18239,10,1,73776
18240,5,1,350677
18240,10,1,6384
18241,5,1,0
18241,6,1,39770
18241,7,1,0
18241,10,1,19898
18242,5,1,140209
18242,10,1,10917
18243,6,1,29924
18243,10,1,11711
18243,13,1,0
18244,10,1,66913
18245,2,4,1025300
18245,6,1,0
18245,10,1,19754
18245,13,1,0
18246,0,1,0
18246,1,1,968543
18246,1,4,0
18246,2,4,634507
18246,5,1,0
18246,6,1,0
18246,7,1,0
18246,10,1,22461
18247,5,1,286459
18247,6,1,0
18247,10,1,100996
18247,13,4,0
18248,5,1,0
18248,5,4,0
18248,7,4,0
18248,10,1,252413
18249,5,1,0
18249,10,1,0
18249,13,1,0
18250,0,1,33811
18250,2,4,1317976
18250,5,1,0
18250,10,1,30649
18250,13,1,0
18251,10,1,8394
18252,2,1,798052
18252,10,1,17974
18253,1,1,439318
18253,1,3,701095
18253,1,4,445675
18253,5,1,252331
18253,10,1,141202
18253,13,1,0
18253,13,4,0
18254,10,1,25222
18254,13,4,0
18255,5,1,174413
18255,10,1,67992
18256,10,1,1207
18257,3,4,604543
18258,10,1,2373
18258,13,1,0
18259,0,1,0
18259,1,1,893113
18259,6,1,2300
18259,10,1,9309
18260,6,1,0
18260,10,1,58739
18261,10,1,177555
18262,10,1,4400
18263,10,1,8501
18264,1,1,192036
18264,10,1,67359
18265,0,1,0
18265,2,4,149991
18265,3,4,149991
18265,6,1,11164
18265,10,1,-29
18266,5,1,232461
18266,10,1,68975
18266,12,1,40336
18266,51,1,0
18267,1,1,0
18267,5,1,0
18267,10,1,43520
18268,6,1,0
18268,10,1,62073
18269,1,1,102640
18269,2,1,209142
18269,10,1,8369
18270,1,1,969259
18270,5,1,222000
18270,6,1,86250
18270,10,1,13195
18270,13,1,0
18271,1,1,0
18271,5,1,433821
18271,6,1,16800
18271,10,1,425148
