,customer_no,owner_indic,count,acct_type,utilization,utilization_count,cur_balance_amt,enquiry_count
51611,16153,1,7,10,Low,1,22035,21
51612,16153,1,7,13,Low,1,0,1
51613,16154,1,6,0,High,1,98292,1
51614,16154,1,6,10,Low,4,27774,8
51615,16155,1,3,5,High,1,70551,5
51616,16155,1,3,10,Low,2,38216,7
51617,16156,1,3,10,Balanced,1,74737,3
51618,16156,1,3,10,High,1,74737,3
51619,16156,1,3,10,Low,1,74737,3
51620,16156,4,1,5,High,1,144145,1
51621,16157,1,11,1,High,1,361516,2
51622,16157,1,11,10,High,1,3349,19
51623,16157,1,11,10,Low,3,3349,19
51624,16158,1,18,5,High,2,35415,5
51625,16158,1,18,10,High,3,127391,20
51626,16158,1,18,10,Low,7,127391,20
51627,16158,1,18,12,High,1,0,1
51628,16158,1,18,13,Low,1,0,1
51629,16158,4,1,2,High,1,400462,2
51630,16159,1,4,6,Low,2,22500,2
51631,16159,1,4,10,Low,2,29080,18
51632,16160,1,6,5,High,2,404263,8
51633,16160,1,6,10,High,2,47271,9
51634,16160,1,6,10,Low,2,47271,9
51635,16161,1,10,5,High,1,229688,4
51636,16161,1,10,5,Low,1,229688,4
51637,16161,1,10,10,High,1,35264,24
51638,16161,1,10,10,Low,6,35264,24
51639,16162,1,2,10,Low,2,1907,11
51640,16163,1,3,10,Low,3,960,6
51641,16164,1,4,1,High,1,0,2
51642,16164,1,4,10,High,1,33366,3
51643,16164,1,4,10,Low,1,33366,3
51644,16165,1,3,10,Low,3,81243,11
51645,16166,1,5,5,High,1,252295,6
51646,16166,1,5,10,Low,2,19629,5
51647,16166,1,5,13,Low,1,0,1
51648,16167,1,3,10,High,1,16261,13
51649,16167,1,3,10,Low,2,16261,13
51650,16168,1,2,5,High,1,0,10
51651,16168,1,2,10,Low,1,5426,3
51652,16169,1,3,8,High,1,1429083,2
51653,16169,1,3,10,High,1,14628,9
51654,16169,1,3,10,Low,1,14628,9
51655,16170,1,5,6,Low,1,0,1
51656,16170,1,5,10,Low,4,1,7
51657,16171,1,7,1,High,1,0,1
51658,16171,1,7,10,High,1,74272,11
51659,16171,1,7,10,Low,5,74272,11
51660,16171,4,1,2,High,1,1152442,2
51661,16172,1,2,10,Low,2,8822,3
51662,16173,1,4,10,High,1,36307,9
51663,16173,1,4,10,Low,3,36307,9
51664,16174,1,7,5,High,3,418060,7
51665,16174,1,7,10,High,2,157552,9
51666,16174,1,7,10,Low,1,157552,9
51667,16175,1,1,10,Low,1,0,2
51668,16176,1,5,1,High,1,-94,2
51669,16176,1,5,10,Low,4,212439,4
51670,16177,1,4,10,Low,4,1296,9
51671,16178,1,4,10,Low,4,117402,8
51672,16179,1,7,10,Balanced,1,4280,8
51673,16179,1,7,10,High,4,4280,8
51674,16179,1,7,10,Low,2,4280,8
51675,16179,4,1,2,High,1,975317,5
51676,16180,1,6,5,High,2,80891,6
51677,16180,1,6,10,Low,4,13640,18
51678,16181,1,34,0,High,1,0,1
51679,16181,1,34,0,Low,6,0,1
51680,16181,1,34,10,High,4,69596,16
51681,16181,1,34,10,Low,6,69596,16
51682,16182,1,1,10,High,1,19562,2
51683,16183,1,2,10,Low,2,6225,4
51684,16184,1,5,1,High,1,87790,1
51685,16184,1,5,5,High,1,0,1
51686,16184,1,5,10,Low,1,20410,2
51687,16185,1,4,10,Low,4,15230,12
51688,16186,1,1,10,Low,1,1206,2
51689,16187,1,9,10,High,3,41449,13
51690,16187,1,9,10,Low,6,41449,13
51691,16188,1,22,10,High,4,7212,25
51692,16188,1,22,10,Low,18,7212,25
51693,16189,1,4,5,High,1,138636,1
51694,16189,1,4,10,Low,3,39963,10
51695,16190,1,4,10,Low,3,34480,6
51696,16191,1,17,5,High,5,0,19
51697,16191,1,17,10,High,10,348923,21
51698,16192,1,1,10,Low,1,943,1
51699,16193,1,5,6,Low,1,2931,1
51700,16193,1,5,10,Low,2,8062,2
51701,16193,1,5,13,Low,1,0,1
51702,16194,1,3,10,Low,3,56365,4
51703,16195,1,10,1,High,2,359580,10
51704,16195,1,10,6,Low,4,800,2
51705,16195,1,10,10,High,2,318238,12
51706,16195,1,10,10,Low,2,318238,12
51707,16196,1,3,1,High,1,208369,6
51708,16196,1,3,10,Low,2,25686,11
51709,16197,1,8,5,High,2,213971,15
51710,16197,1,8,5,Low,1,213971,15
51711,16197,1,8,10,Low,3,45446,18
51712,16198,1,6,10,Low,2,40012,5
51713,16198,1,6,13,Low,1,0,2
51714,16198,4,1,13,Low,1,0,2
51715,16199,1,10,1,High,2,0,1
51716,16199,1,10,6,Low,5,39337,2
51717,16199,1,10,10,Low,1,11376,1
51718,16199,1,10,13,Low,2,30245,1
51719,16200,1,4,1,High,1,258656,5
51720,16200,4,1,1,High,1,0,5
51721,16200,1,4,10,Low,3,25004,4
51722,16201,1,2,10,Low,2,77169,17
51723,16202,1,1,10,Low,1,734,1
51724,16203,1,5,5,High,2,84481,5
51725,16203,1,5,10,Low,2,38703,3
51726,16204,1,7,2,High,2,1526183,4
51727,16204,4,2,2,High,2,5897589,4
51728,16204,1,7,10,Balanced,1,-1,5
51729,16204,1,7,10,Low,4,-1,5
51730,16205,1,13,5,High,2,0,1
51731,16205,1,13,5,Low,1,0,1
51732,16205,1,13,10,High,4,201581,6
51733,16205,1,13,10,Low,6,201581,6
51734,16206,1,21,5,High,1,0,2
51735,16206,1,21,6,Low,3,0,1
51736,16206,1,21,10,High,3,31875,22
51737,16206,1,21,10,Low,12,31875,22
51738,16206,2,2,10,High,1,0,22
51739,16206,2,2,10,Low,1,0,22
51740,16207,1,4,10,High,1,85206,4
51741,16207,1,4,10,Low,1,85206,4
51742,16207,1,4,13,Low,1,0,1
51743,16208,1,8,5,High,3,133941,7
51744,16208,1,8,10,High,1,123285,12
51745,16208,1,8,10,Low,4,123285,12
51746,16209,1,20,1,High,2,0,7
51747,16209,1,20,5,High,2,282339,14
51748,16209,1,20,5,Low,1,282339,14
51749,16209,1,20,6,Low,1,0,4
51750,16209,1,20,10,High,5,22054,76
51751,16209,1,20,10,Low,6,22054,76
51752,16210,1,3,10,Low,2,33400,11
51753,16211,1,9,5,High,2,98196,9
51754,16211,1,9,10,High,2,24312,10
51755,16211,1,9,10,Low,4,24312,10
51756,16211,4,2,2,High,2,1643854,8
51757,16212,1,4,10,Low,3,4193,6
51758,16212,1,4,12,High,1,0,1
51759,16213,1,5,10,Low,4,12579,8
51760,16214,1,32,1,High,1,0,2
51761,16214,1,32,5,High,8,0,19
51762,16214,1,32,5,Low,2,0,19
51763,16214,1,32,6,Low,1,0,1
51764,16214,1,32,10,High,9,-259,13
51765,16214,1,32,10,Low,7,-259,13
51766,16214,2,1,10,Low,1,32,13
51767,16214,1,32,13,Low,3,42569,2
51768,16215,1,10,5,High,2,444635,1
51769,16215,1,10,10,High,4,6368,17
51770,16215,1,10,10,Low,4,6368,17
51771,16216,1,7,5,High,1,0,2
51772,16216,1,7,10,High,1,226792,9
51773,16216,1,7,10,Low,4,226792,9
51774,16217,1,13,1,High,1,0,1
51775,16217,1,13,5,High,1,0,1
51776,16217,1,13,10,High,4,22523,16
51777,16217,1,13,10,Low,6,22523,16
51778,16218,1,4,10,Low,4,35930,6
51779,16219,1,13,1,High,1,0,2
51780,16219,1,13,5,High,1,0,4
51781,16219,1,13,5,Low,1,0,4
51782,16219,1,13,6,Low,4,0,3
51783,16219,1,13,10,Low,4,179641,13
51784,16220,1,2,10,Low,2,9473,9
51785,16221,1,12,5,High,4,711417,14
51786,16221,1,12,5,Low,1,711417,14
51787,16221,1,12,10,High,1,47553,15
51788,16221,1,12,10,Low,5,47553,15
51789,16221,1,12,13,Low,1,-2000,2
51790,16222,1,3,10,Low,3,41978,8
51791,16223,1,4,5,High,2,238475,2
51792,16223,1,4,10,Low,2,23933,6
51793,16224,1,8,1,High,1,141179,4
51794,16224,1,8,5,Low,3,0,2
51795,16224,1,8,6,Low,2,0,1
51796,16224,1,8,10,Low,1,-16,4
51797,16225,1,5,1,High,1,265634,2
51798,16225,1,5,5,High,2,182942,7
51799,16225,1,5,10,Low,2,66989,9
51800,16226,1,7,5,High,1,487046,2
51801,16226,1,7,10,High,1,-24,12
51802,16226,1,7,10,Low,3,-24,12
51803,16226,1,7,13,Low,2,41746,4
51804,16227,1,13,5,High,3,306179,7
51805,16227,1,13,7,High,2,125000,1
51806,16227,1,13,10,High,2,129227,17
51807,16227,1,13,10,Low,3,129227,17
51808,16227,1,13,13,Low,2,0,3
51809,16228,1,6,5,High,1,93582,5
51810,16228,1,6,10,Low,5,53019,14
51811,16229,1,11,1,High,1,46888,1
51812,16229,1,11,5,High,1,0,8
51813,16229,1,11,6,Low,1,0,2
51814,16229,1,11,10,High,3,95617,12
51815,16229,1,11,10,Low,5,95617,12
51816,16229,4,1,2,High,1,1005941,2
51817,16230,1,7,10,High,3,23105,18
51818,16230,1,7,10,Low,3,23105,18
51819,16231,1,6,1,High,1,239479,2
51820,16231,1,6,2,High,1,969882,4
51821,16231,1,6,10,Low,3,5527,6
51822,16232,1,3,10,Low,2,71913,2
51823,16232,1,3,13,Low,1,0,1
51824,16233,1,25,0,High,1,0,1
51825,16233,1,25,1,High,5,1224646,10
51826,16233,1,25,5,High,1,0,15
51827,16233,1,25,5,Low,1,0,15
51828,16233,1,25,6,Low,2,0,4
51829,16233,1,25,10,High,6,476836,45
51830,16233,1,25,10,Low,4,476836,45
51831,16233,1,25,13,Low,2,0,2
51832,16233,4,1,13,Low,1,0,2
51833,16233,1,25,51,High,3,602040,5
51834,16234,1,12,1,High,1,136461,1
51835,16234,1,12,5,High,6,402697,11
51836,16234,1,12,10,High,2,108228,8
51837,16234,1,12,10,Low,1,108228,8
51838,16235,1,6,5,High,1,122832,8
51839,16235,1,6,6,Low,3,25254,6
51840,16235,1,6,10,Low,2,62051,4
51841,16236,1,2,10,High,1,21265,5
51842,16237,1,3,10,Low,2,37931,2
51843,16238,1,4,5,High,2,107937,2
51844,16238,1,4,10,Low,2,6286,7
51845,16239,1,8,5,High,4,398357,16
51846,16239,1,8,10,High,2,6752,23
51847,16239,1,8,10,Low,1,6752,23
51848,16240,1,7,5,High,1,241523,10
51849,16240,1,7,10,Low,5,73054,12
51850,16240,1,7,13,Low,1,0,1
51851,16241,1,12,5,High,3,0,18
51852,16241,1,12,5,Low,1,0,18
51853,16241,1,12,6,High,1,86822,4
51854,16241,1,12,6,Low,2,86822,4
51855,16241,1,12,10,High,1,39971,30
51856,16241,1,12,10,Low,3,39971,30
51857,16241,1,12,12,High,1,0,1
51858,16242,1,4,5,High,1,178280,1
51859,16242,1,4,10,Low,2,24673,4
51860,16242,1,4,13,Low,1,25696,1
51861,16243,1,6,1,High,1,284401,4
51862,16243,1,6,6,Low,1,7500,1
51863,16243,1,6,10,Low,2,20794,2
51864,16243,1,6,13,Low,2,0,1
51865,16244,1,4,5,High,3,423663,5
51866,16244,1,4,10,Low,1,11614,2
51867,16245,1,2,10,Low,2,29129,10
51868,16246,1,12,5,High,2,231432,10
51869,16246,1,12,10,High,4,93604,34
51870,16246,1,12,10,Low,5,93604,34
51871,16247,1,4,10,High,2,159493,23
51872,16247,1,4,10,Low,2,159493,23
51873,16248,1,8,5,High,1,0,2
51874,16248,1,8,10,High,1,173866,26
51875,16248,1,8,10,Low,3,173866,26
51876,16248,1,8,13,Low,2,23042,2
51877,16249,1,13,5,High,1,0,1
51878,16249,1,13,7,Low,1,0,1
51879,16249,1,13,10,High,2,138805,13
51880,16249,1,13,10,Low,6,138805,13
51881,16250,1,3,6,Low,1,0,1
51882,16250,1,3,10,Low,1,10834,6
51883,16250,1,3,13,Low,1,0,1
51884,16251,1,7,1,High,2,5128282,3
51885,16251,1,7,6,Low,3,0,1
51886,16251,1,7,10,High,1,240037,3
51887,16251,1,7,10,Low,1,240037,3
51888,16252,1,16,2,High,7,1239261,11
51889,16252,4,2,2,High,2,0,11
51890,16252,1,16,5,High,1,0,2
51891,16252,1,16,10,High,4,41205,37
51892,16252,1,16,10,Low,4,41205,37
51893,16252,3,1,1,High,1,116670,2
51894,16253,1,13,5,Low,1,38682,12
51895,16253,1,13,6,Low,8,41915,4
51896,16253,1,13,10,Low,3,84788,7
51897,16254,1,1,10,Low,1,1267,5
51898,16255,1,10,10,High,6,105409,9
51899,16255,1,10,10,Low,4,105409,9
51900,16256,1,6,10,High,3,35096,13
51901,16256,1,6,10,Low,1,35096,13
51902,16257,1,14,5,High,1,127386,4
51903,16257,1,14,10,Low,12,233827,37
51904,16257,1,14,13,Low,1,0,1
51905,16258,1,3,10,High,1,39612,10
51906,16258,1,3,10,Low,2,39612,10
51907,16259,1,5,6,Low,1,0,1
51908,16259,1,5,10,High,1,126683,6
51909,16259,1,5,10,Low,2,126683,6
51910,16260,1,10,1,High,1,1090906,5
51911,16260,1,10,1,Low,1,1090906,5
51912,16260,3,1,1,High,1,492350,5
51913,16260,1,10,6,Low,4,3600,5
51914,16260,1,10,10,High,2,70342,11
51915,16260,1,10,10,Low,2,70342,11
51916,16261,1,7,10,High,2,284,10
51917,16261,1,7,10,Low,5,284,10
51918,16262,1,24,5,High,2,0,2
51919,16262,1,24,5,Low,4,0,2
51920,16262,1,24,6,Low,3,0,2
51921,16262,1,24,10,High,7,167072,14
51922,16262,1,24,10,Low,7,167072,14
51923,16262,2,2,10,High,2,0,14
51924,16263,1,12,1,High,2,374704,8
51925,16263,1,12,5,High,5,983430,10
51926,16263,1,12,10,High,2,51997,33
51927,16263,1,12,10,Low,2,51997,33
51928,16264,1,2,10,Low,2,26647,2
51929,16265,4,3,5,High,2,376714,5
51930,16265,4,3,51,High,1,528377,2
51931,16266,1,5,6,Low,1,26250,3
51932,16266,1,5,10,Low,1,10063,4
51933,16266,1,5,13,Low,2,29674,2
51934,16267,1,5,10,Low,5,17375,5
51935,16268,1,21,10,High,6,7157,10
51936,16268,1,21,10,Low,6,7157,10
51937,16269,1,12,1,High,3,135021,9
51938,16269,1,12,1,Low,1,135021,9
51939,16269,1,12,6,Low,2,0,1
51940,16269,1,12,10,High,2,87659,8
51941,16269,1,12,10,Low,3,87659,8
51942,16269,1,12,13,Low,1,0,3
51943,16270,1,9,5,High,4,94411,13
51944,16270,1,9,6,Low,2,8050,1
51945,16270,1,9,10,Low,2,12768,17
51946,16270,1,9,13,Low,1,0,1
51947,16271,1,17,5,High,5,300000,18
51948,16271,1,17,10,High,1,48698,22
51949,16271,1,17,10,Low,10,48698,22
51950,16271,1,17,13,Low,1,0,2
51951,16272,1,9,10,High,3,18410,13
51952,16272,1,9,10,Low,4,18410,13
51953,16273,1,6,10,High,2,71569,6
51954,16273,1,6,10,Low,3,71569,6
51955,16273,4,1,2,High,1,1458313,1
51956,16274,1,7,5,High,2,0,9
51957,16274,1,7,10,Low,5,10308,25
51958,16274,4,1,2,High,1,1720257,3
51959,16275,1,7,1,High,2,319565,4
51960,16275,1,7,6,Low,2,0,2
51961,16275,1,7,10,High,1,129639,7
51962,16275,1,7,10,Low,2,129639,7
51963,16275,3,1,2,High,1,0,1
51964,16276,1,7,5,High,2,200299,4
51965,16276,1,7,5,Low,2,200299,4
51966,16276,1,7,10,Low,3,42512,9
51967,16277,1,33,0,High,1,0,8
51968,16277,1,33,5,High,2,0,15
51969,16277,1,33,5,Low,2,0,15
51970,16277,1,33,10,High,16,234469,33
51971,16277,1,33,10,Low,9,234469,33
51972,16277,2,1,10,Low,1,-39,33
51973,16277,1,33,12,Low,1,0,1
51974,16277,4,2,2,High,2,971514,5
51975,16278,1,6,10,High,4,314940,7
51976,16278,1,6,10,Low,2,314940,7
51977,16279,1,3,10,Low,3,9498,7
51978,16281,1,1,10,High,1,37434,3
51979,16282,1,3,10,Low,3,5490,5
51980,16283,1,2,5,High,1,136989,6
51981,16283,1,2,10,Low,1,504,7
51982,16284,1,17,5,High,6,191938,41
51983,16284,1,17,5,Low,4,191938,41
51984,16284,1,17,10,High,2,121695,23
51985,16284,1,17,10,Low,5,121695,23
51986,16285,1,3,10,Low,3,8126,2
51987,16286,1,5,6,Low,1,0,2
51988,16286,1,5,10,Low,4,48159,16
51989,16287,1,18,6,Low,14,0,1
51990,16287,1,18,10,High,2,55292,2
51991,16287,1,18,13,Low,2,125574,3
51992,16288,1,9,5,High,5,441611,18
51993,16288,1,9,10,High,2,25223,6
51994,16288,1,9,10,Low,2,25223,6
51995,16289,1,3,10,Low,2,52019,8
51996,16290,1,7,6,Low,1,0,1
51997,16290,1,7,10,High,1,0,26
51998,16290,1,7,10,Low,3,0,26
51999,16291,1,3,2,High,1,1500818,2
52000,16291,1,3,5,High,1,0,1
52001,16291,1,3,10,Low,1,1202,2
52002,16292,1,7,1,High,1,642089,2
52003,16292,1,7,10,High,3,486448,5
52004,16292,1,7,10,Low,2,486448,5
52005,16293,1,1,10,Low,1,48075,1
52006,16294,1,3,6,Low,1,0,1
52007,16294,1,3,10,Low,2,1274,8
52008,16295,1,4,10,High,1,133046,9
52009,16295,1,4,10,Low,3,133046,9
52010,16296,1,5,5,High,1,96810,6
52011,16296,1,5,10,High,1,68583,4
52012,16296,1,5,10,Low,2,68583,4
52013,16296,1,5,13,Low,1,50578,2
52014,16297,1,13,1,High,2,274436,4
52015,16297,1,13,2,High,1,1903676,4
52016,16297,1,13,10,Low,2,15827,2
52017,16298,1,6,1,High,1,221225,2
52018,16298,1,6,10,High,1,122398,8
52019,16298,1,6,10,Low,2,122398,8
52020,16299,1,3,10,Low,3,28213,10
52021,16300,1,16,5,High,2,234445,6
52022,16300,1,16,10,High,3,127436,27
52023,16300,1,16,10,Low,11,127436,27
52024,16301,1,45,5,High,4,0,26
52025,16301,1,45,5,Low,2,0,26
52026,16301,1,45,6,High,1,67051,3
52027,16301,1,45,6,Low,16,67051,3
52028,16301,1,45,10,High,7,275160,43
52029,16301,1,45,10,Low,12,275160,43
52030,16301,1,45,13,Low,3,0,3
52031,16302,1,1,10,Low,1,25636,1
52032,16303,1,9,5,High,5,332946,33
52033,16303,1,9,6,Low,2,47200,2
52034,16303,1,9,10,High,1,58884,14
52035,16303,1,9,10,Low,1,58884,14
52036,16304,1,2,10,Low,2,51561,11
52037,16305,1,3,10,Low,3,603,23
52038,16306,1,23,1,High,1,0,1
52039,16306,1,23,5,High,8,275785,31
52040,16306,1,23,5,Low,2,275785,31
52041,16306,1,23,6,Low,1,0,2
52042,16306,1,23,7,High,4,0,1
52043,16306,1,23,10,High,6,40854,18
52044,16306,1,23,10,Low,1,40854,18
52045,16306,4,2,2,High,1,637083,2
52046,16307,1,11,5,High,3,1579336,15
52047,16307,1,11,6,Low,2,0,1
52048,16307,1,11,10,High,1,16886,14
52049,16307,1,11,10,Low,5,16886,14
52050,16308,1,17,0,High,2,0,1
52051,16308,1,17,10,High,3,62728,15
52052,16308,1,17,10,Low,11,62728,15
52053,16309,1,5,10,High,1,31641,6
52054,16309,1,5,10,Low,3,31641,6
52055,16309,4,1,5,High,1,264108,2
52056,16310,1,6,1,High,3,3964521,6
52057,16310,1,6,10,Low,1,147545,11
52058,16311,1,6,1,High,1,0,3
52059,16311,1,6,10,High,1,32824,6
52060,16311,1,6,10,Low,4,32824,6
52061,16312,1,11,1,High,1,0,1
52062,16312,1,11,5,High,1,36649,6
52063,16312,1,11,10,High,2,90891,29
52064,16312,1,11,10,Low,7,90891,29
52065,16313,1,5,1,High,1,504780,2
52066,16313,1,5,10,Low,4,42406,5
52067,16314,1,20,0,High,1,310000,1
52068,16314,1,20,5,High,4,0,21
52069,16314,1,20,6,Low,5,28006,3
52070,16314,1,20,10,High,4,1188,18
52071,16314,1,20,10,Low,5,1188,18
52072,16314,1,20,12,High,1,0,1
52073,16315,1,4,10,Low,4,67687,17
52074,16316,1,2,10,Low,2,69371,13
52075,16317,1,4,6,Low,3,19662,2
52076,16318,1,10,1,High,1,0,3
52077,16318,1,10,5,High,2,303372,2
52078,16318,1,10,10,High,1,38836,15
52079,16318,1,10,10,Low,5,38836,15
52080,16318,1,10,13,Low,1,0,1
52081,16319,1,6,5,High,2,357246,10
52082,16319,1,6,10,High,2,104463,15
52083,16319,1,6,10,Low,2,104463,15
52084,16320,1,2,1,High,1,447257,2
52085,16320,1,2,10,Low,1,0,1
52086,16321,1,6,1,High,1,0,1
52087,16321,1,6,2,High,1,873992,3
52088,16321,1,6,5,High,1,0,2
52089,16321,1,6,10,Low,1,0,6
52090,16322,1,5,10,High,1,5014,19
52091,16322,1,5,10,Low,4,5014,19
52092,16323,1,8,5,High,2,187634,8
52093,16323,1,8,5,Low,1,187634,8
52094,16323,1,8,10,High,2,92054,16
52095,16323,1,8,10,Low,2,92054,16
52096,16323,1,8,13,Low,1,0,1
52097,16324,1,6,10,High,2,-4043,8
52098,16324,1,6,10,Low,3,-4043,8
52099,16324,4,1,2,High,1,2300000,1
52100,16325,1,3,10,High,1,2413,27
52101,16325,1,3,10,Low,2,2413,27
52102,16326,1,7,2,High,1,0,1
52103,16326,1,7,5,High,1,173769,1
52104,16326,1,7,10,Low,3,3397,6
52105,16327,1,5,10,Low,5,37126,11
52106,16328,1,3,10,Low,3,3960,4
52107,16329,1,1,10,Low,1,1006,3
52108,16330,1,13,0,High,1,98960,2
52109,16330,1,13,10,High,1,46992,7
52110,16330,1,13,10,Low,10,46992,7
52111,16331,1,5,10,High,1,46235,7
52112,16331,1,5,10,Low,4,46235,7
52113,16332,1,10,0,High,1,0,1
52114,16332,1,10,10,Low,5,96079,8
52115,16333,1,14,0,High,2,0,6
52116,16333,1,14,1,High,1,222216,8
52117,16333,3,1,1,High,1,0,8
52118,16333,1,14,6,Low,3,24674,5
52119,16333,1,14,10,High,1,40191,6
52120,16333,1,14,10,Low,1,40191,6
52121,16333,1,14,17,High,1,0,2
52122,16333,4,1,2,High,1,616264,2
52123,16334,1,10,1,High,1,204979,7
52124,16334,4,1,1,High,1,508470,7
52125,16334,1,10,5,High,1,76451,4
52126,16334,1,10,10,Low,7,189731,38
52127,16334,1,10,13,Low,1,0,1
52128,16335,1,4,10,Low,3,48681,6
52129,16336,1,2,10,High,1,98246,4
52130,16336,1,2,10,Low,1,98246,4
52131,16337,1,4,5,High,1,143850,8
52132,16337,1,4,6,Low,1,0,1
52133,16337,1,4,10,High,1,136868,11
52134,16337,1,4,10,Low,1,136868,11
52135,16338,1,5,5,High,1,96342,3
52136,16338,1,5,10,High,1,35113,6
52137,16338,1,5,10,Low,2,35113,6
52138,16338,1,5,13,Low,1,0,1
52139,16339,1,8,5,High,3,0,35
52140,16339,1,8,5,Low,1,0,35
52141,16339,1,8,10,High,3,0,28
52142,16339,1,8,10,Low,1,0,28
52143,16339,2,1,10,High,1,0,28
52144,16340,1,8,5,High,3,293600,2
52145,16340,1,8,10,High,1,154137,9
52146,16340,1,8,10,Low,3,154137,9
52147,16340,1,8,13,Low,1,0,1
52148,16341,1,9,5,Low,1,50000,3
52149,16341,1,9,6,Low,3,22050,3
52150,16341,1,9,10,High,1,17027,3
52151,16342,1,3,5,High,1,142496,1
52152,16342,1,3,10,Low,2,17474,4
52153,16343,1,2,10,Low,2,8093,6
52154,16344,1,4,5,High,2,358779,1
52155,16344,1,4,10,Low,2,8425,8
52156,16345,1,10,1,High,1,226000,3
52157,16345,1,10,6,Low,4,29980,3
52158,16345,1,10,10,High,1,-14,12
52159,16345,1,10,10,Low,4,-14,12
52160,16345,4,1,2,High,1,1975737,2
52161,16346,1,2,6,Low,1,8348,1
52162,16346,1,2,10,Low,1,36504,7
52163,16347,1,4,0,High,1,0,1
52164,16347,1,4,1,High,1,175043,2
52165,16347,1,4,5,High,1,74984,1
52166,16347,1,4,10,Low,1,5397,6
52167,16348,1,10,1,High,1,73115,3
52168,16348,1,10,5,High,2,0,7
52169,16348,1,10,10,Low,6,2440,9
52170,16349,1,7,0,High,1,0,1
52171,16349,1,7,6,Low,2,0,2
52172,16349,1,7,10,Low,2,4893,12
52173,16349,4,1,13,Low,1,0,1
52174,16350,1,14,1,High,2,532350,1
52175,16350,1,14,1,Low,1,532350,1
52176,16350,1,14,2,High,4,952428,6
52177,16350,1,14,5,Low,1,3472,11
52178,16350,1,14,10,Low,3,54944,16
52179,16350,1,14,13,Low,1,0,2
52180,16351,1,12,5,High,2,0,10
52181,16351,1,12,6,Low,3,0,1
52182,16351,1,12,10,High,5,151437,12
52183,16351,1,12,10,Low,2,151437,12
52184,16352,1,6,5,High,3,0,4
52185,16352,1,6,10,High,1,42284,6
52186,16352,1,6,10,Low,1,42284,6
52187,16352,4,1,2,High,1,832202,6
52188,16353,1,3,10,Low,2,11794,6
52189,16354,1,5,10,Low,3,17722,8
52190,16355,1,8,6,Low,8,46893,7
52191,16356,1,2,10,Low,2,47910,4
52192,16357,1,8,5,High,1,0,13
52193,16357,1,8,6,Low,2,49610,2
52194,16357,1,8,10,High,2,30711,19
52195,16357,1,8,10,Low,3,30711,19
52196,16357,2,1,10,Low,1,0,19
52197,16358,1,8,5,Low,1,35807,5
52198,16358,1,8,6,Low,4,14664,2
52199,16358,1,8,10,High,1,29208,30
52200,16358,1,8,10,Low,2,29208,30
52201,16359,1,10,5,Low,1,0,5
52202,16359,1,10,10,High,1,2381,4
52203,16359,1,10,10,Low,1,2381,4
52204,16360,1,2,10,Low,2,99726,3
52205,16361,1,12,1,High,1,0,1
52206,16361,1,12,5,Low,3,0,4
52207,16361,1,12,10,High,1,83026,7
52208,16361,1,12,10,Low,4,83026,7
52209,16361,1,12,13,Low,3,15480,1
52210,16362,1,7,5,High,2,197997,8
52211,16362,1,7,5,Low,1,197997,8
52212,16362,1,7,10,High,2,98739,10
52213,16362,1,7,10,Low,2,98739,10
52214,16363,1,12,5,High,2,123436,15
52215,16363,1,12,5,Low,1,123436,15
52216,16363,1,12,10,High,5,130123,30
52217,16363,1,12,10,Low,4,130123,30
52218,16364,1,5,1,High,1,0,2
52219,16364,1,5,10,High,1,93900,8
52220,16364,1,5,10,Low,3,93900,8
52221,16365,1,5,10,Low,2,39887,4
52222,16365,1,5,13,Low,1,35250,2
52223,16366,1,14,1,High,5,1470828,3
52224,16366,1,14,5,High,1,37130,3
52225,16366,1,14,6,Low,2,0,1
52226,16366,1,14,10,Low,4,17664,3
52227,16366,1,14,13,Low,2,0,1
52228,16367,1,7,6,Low,3,0,3
52229,16367,1,7,10,High,1,82359,19
52230,16367,1,7,10,Low,3,82359,19
52231,16367,2,1,10,Low,1,0,19
52232,16368,1,14,2,High,1,0,4
52233,16368,1,14,5,High,1,0,3
52234,16368,1,14,10,High,5,50341,8
52235,16368,1,14,10,Low,6,50341,8
52236,16369,1,5,5,High,1,93138,2
52237,16369,1,5,6,Low,2,0,1
52238,16369,1,5,10,Low,2,63406,11
52239,16370,1,12,2,High,1,3540803,15
52240,16370,4,2,2,High,2,1335798,15
52241,16370,1,12,5,High,2,0,10
52242,16370,1,12,6,Low,1,5660,1
52243,16370,1,12,10,High,3,25549,14
52244,16370,1,12,10,Low,5,25549,14
52245,16371,1,3,10,Low,3,11587,12
52246,16372,1,6,1,High,2,268657,4
52247,16372,1,6,10,Low,3,22236,10
52248,16374,1,4,10,High,1,96818,4
52249,16374,1,4,10,Low,1,96818,4
52250,16374,1,4,13,Low,2,23132,4
52251,16375,1,17,1,High,2,248584,5
52252,16375,1,17,1,Low,1,248584,5
52253,16375,1,17,5,High,1,149903,5
52254,16375,1,17,6,Low,5,49804,1
52255,16375,1,17,10,High,4,95313,18
52256,16375,1,17,10,Low,2,95313,18
52257,16375,1,17,13,Low,1,0,1
52258,16376,1,9,5,High,1,207197,10
52259,16376,1,9,6,Low,2,6160,1
52260,16376,1,9,10,Low,2,97348,9
52261,16377,1,3,10,High,2,71608,6
52262,16377,1,3,10,Low,1,71608,6
52263,16378,1,4,5,High,2,359349,2
