customer_no,acct_type,enquiry_count
21084,0.0,1
21084,1.0,2
21084,6.0,3
21084,10.0,3
21084,51.0,2
21085,5.0,1
21085,10.0,2
21085,13.0,1
21086,4.0,1
21086,6.0,1
21086,10.0,2
21087,1.0,20
21087,5.0,4
21087,6.0,4
21087,10.0,8
21087,51.0,2
21088,0.0,1
21088,10.0,3
21089,1.0,3
21089,6.0,8
21089,10.0,1
21090,0.0,2
21090,2.0,1
21090,5.0,4
21090,10.0,6
21091,5.0,5
21091,10.0,2
21092,10.0,2
21093,10.0,4
21094,10.0,7
21095,0.0,3
21095,1.0,2
21095,5.0,3
21095,6.0,2
21095,10.0,31
21095,13.0,1
21096,0.0,1
21096,6.0,2
21096,10.0,2
21097,10.0,6
21098,10.0,9
21099,1.0,2
21099,2.0,1
21099,10.0,11
21100,10.0,1
21101,5.0,13
21101,10.0,44
21102,1.0,7
21102,5.0,2
21102,6.0,2
21102,10.0,9
21103,6.0,2
21103,10.0,14
21104,10.0,4
21105,0.0,1
21105,1.0,1
21105,5.0,3
21105,6.0,2
21105,10.0,17
21105,13.0,2
21106,6.0,2
21106,10.0,6
21107,1.0,1
21107,10.0,3
21108,10.0,7
21109,0.0,1
21109,5.0,3
21109,10.0,15
21110,10.0,5
21110,13.0,3
21111,10.0,4
21112,0.0,2
21112,5.0,12
21112,6.0,1
21112,10.0,16
21113,0.0,1
21113,1.0,3
21113,5.0,3
21113,10.0,19
21113,13.0,3
21114,0.0,1
21114,1.0,8
21114,2.0,6
21114,3.0,8
21114,5.0,13
21114,10.0,25
21115,2.0,2
21115,10.0,6
21115,13.0,1
21116,5.0,1
21116,10.0,4
21117,5.0,1
21117,10.0,6
21118,0.0,2
21118,1.0,9
21118,5.0,4
21118,10.0,13
21119,5.0,1
21119,6.0,1
21119,10.0,4
21120,10.0,5
21121,10.0,3
21122,1.0,1
21122,5.0,4
21122,10.0,5
21123,2.0,1
21123,5.0,1
21123,10.0,5
21124,6.0,1
21124,10.0,6
21124,13.0,4
21125,5.0,2
21125,10.0,4
21126,0.0,1
21126,5.0,1
21126,6.0,1
21126,10.0,3
21127,5.0,7
21127,10.0,16
21127,51.0,1
21128,2.0,1
21128,10.0,5
21129,0.0,2
21129,10.0,3
21129,51.0,1
21130,10.0,3
21131,5.0,5
21131,6.0,2
21131,10.0,8
21131,12.0,1
21131,13.0,1
21132,10.0,3
21132,13.0,3
21133,1.0,1
21133,2.0,3
21133,5.0,1
21133,6.0,1
21133,7.0,1
21133,10.0,4
21134,5.0,1
21134,10.0,5
21135,0.0,1
21135,10.0,8
21136,10.0,3
21137,0.0,1
21137,1.0,4
21137,5.0,6
21137,10.0,5
21138,10.0,12
21139,5.0,2
21139,10.0,2
21140,0.0,2
21140,1.0,2
21140,2.0,1
21140,5.0,1
21140,10.0,5
21140,13.0,3
21140,51.0,1
21141,0.0,9
21141,1.0,3
21141,2.0,2
21141,5.0,21
21141,8.0,1
21141,10.0,16
21141,13.0,8
21141,51.0,1
21142,1.0,4
21142,5.0,11
21142,10.0,9
21143,0.0,1
21143,1.0,1
21143,10.0,9
21144,10.0,7
21144,13.0,1
21145,1.0,2
21145,2.0,5
21145,5.0,7
21145,10.0,26
21146,1.0,3
21146,2.0,2
21146,5.0,1
21146,10.0,8
21147,2.0,1
21147,10.0,14
21148,0.0,2
21148,1.0,2
21148,2.0,3
21148,5.0,4
21148,10.0,6
21149,10.0,7
21150,0.0,1
21150,1.0,4
21150,5.0,2
21150,10.0,19
21151,10.0,7
21152,5.0,3
21152,6.0,1
21152,10.0,11
21152,13.0,4
21153,0.0,1
21153,2.0,1
21153,10.0,8
21153,13.0,1
21154,5.0,3
21154,10.0,18
21155,0.0,1
21155,1.0,1
21155,5.0,7
21155,10.0,11
21156,0.0,3
21156,2.0,2
21156,5.0,1
21156,10.0,29
21156,12.0,1
21157,0.0,1
21157,10.0,15
21159,5.0,1
21159,6.0,2
21159,10.0,13
21159,13.0,3
21160,0.0,1
21160,1.0,1
21160,5.0,4
21160,10.0,5
21160,13.0,1
21161,5.0,4
21161,10.0,7
21162,5.0,7
21162,10.0,2
21163,5.0,6
21163,10.0,6
21163,13.0,1
21164,5.0,4
21164,6.0,1
21164,10.0,2
21164,13.0,2
21165,5.0,3
21165,10.0,6
21165,13.0,4
21166,5.0,1
21166,10.0,9
21167,0.0,1
21167,6.0,1
21167,10.0,9
21168,5.0,1
21168,6.0,2
21168,10.0,7
21169,10.0,2
21170,5.0,1
21170,10.0,4
21171,0.0,1
21171,5.0,1
21171,10.0,7
21172,6.0,2
21172,10.0,3
21173,1.0,5
21173,2.0,4
21173,5.0,6
21173,10.0,7
21174,10.0,3
21175,1.0,3
21175,5.0,1
21175,10.0,3
21175,13.0,2
21176,0.0,1
21176,1.0,5
21176,5.0,5
21176,10.0,7
21177,1.0,1
21177,5.0,2
21177,6.0,4
21177,10.0,11
21178,10.0,9
21179,10.0,4
21180,1.0,2
21180,2.0,1
21180,5.0,7
21180,10.0,12
21181,0.0,1
21181,1.0,8
21181,2.0,1
21181,5.0,2
21181,10.0,6
21181,12.0,4
21181,51.0,2
21181,54.0,1
21182,1.0,1
21182,2.0,5
21182,5.0,1
21182,10.0,12
21183,1.0,6
21183,2.0,5
21183,5.0,1
21183,6.0,2
21183,10.0,19
21183,13.0,1
21184,10.0,6
21185,0.0,1
21185,1.0,1
21185,10.0,13
21185,13.0,1
21186,1.0,2
21186,6.0,1
21186,10.0,2
21187,5.0,2
21187,10.0,8
21188,10.0,11
21188,13.0,2
21189,1.0,2
21189,2.0,3
21189,5.0,2
21189,6.0,2
21189,10.0,5
21190,0.0,1
21190,1.0,2
21190,2.0,1
21190,5.0,12
21190,6.0,5
21190,10.0,34
21191,0.0,2
21191,5.0,2
21191,10.0,4
21192,6.0,1
21192,10.0,9
21192,13.0,1
21193,2.0,2
21193,5.0,1
21193,10.0,10
21194,1.0,1
21194,10.0,5
21195,10.0,4
21196,0.0,1
21196,1.0,1
21196,8.0,2
21196,10.0,5
21197,10.0,4
21198,5.0,2
21198,10.0,4
21198,13.0,1
21199,6.0,1
21199,10.0,3
21200,10.0,8
21201,0.0,1
21201,1.0,2
21201,10.0,16
21202,5.0,2
21202,10.0,19
21202,13.0,2
21203,10.0,2
21204,0.0,1
21204,5.0,5
21204,10.0,11
21204,13.0,1
21205,1.0,1
21205,3.0,3
21205,10.0,6
21206,1.0,1
21206,10.0,4
21207,0.0,1
21207,5.0,16
21207,10.0,5
21208,0.0,1
21208,6.0,6
21208,10.0,3
21209,10.0,9
21209,13.0,5
21209,35.0,1
21210,0.0,1
21210,5.0,1
21210,6.0,1
21210,10.0,9
21211,0.0,1
21211,5.0,1
21211,6.0,2
21211,10.0,20
21211,13.0,1
21212,10.0,11
21213,10.0,6
21214,5.0,1
21214,6.0,1
21215,10.0,8
21215,13.0,1
21215,51.0,1
21216,0.0,1
21216,1.0,1
21216,2.0,9
21216,5.0,5
21216,10.0,25
21216,13.0,1
21217,6.0,2
21217,10.0,4
21218,2.0,3
21218,10.0,4
21219,2.0,5
21219,10.0,13
21219,12.0,1
21219,13.0,1
21220,5.0,1
21220,6.0,2
21220,10.0,2
21220,13.0,2
21221,0.0,1
21221,5.0,1
21221,10.0,1
21221,13.0,1
21222,0.0,1
21222,1.0,7
21222,5.0,2
21222,6.0,2
21222,7.0,1
21222,10.0,5
21223,0.0,2
21223,1.0,8
21223,5.0,6
21223,10.0,13
21224,1.0,2
21224,5.0,3
21224,10.0,18
21225,1.0,2
21225,10.0,3
21226,5.0,2
21226,10.0,2
21227,0.0,1
21227,2.0,1
21227,5.0,3
21227,6.0,1
21227,10.0,23
21227,51.0,1
21228,5.0,2
21228,10.0,3
21229,0.0,1
21229,10.0,7
21230,0.0,1
21230,1.0,2
21230,2.0,1
21230,5.0,4
21230,6.0,2
21230,10.0,12
21231,0.0,2
21231,1.0,1
21231,5.0,1
21231,10.0,3
21231,51.0,1
21232,10.0,3
21232,13.0,2
21233,0.0,3
21233,1.0,4
21233,5.0,52
21233,6.0,5
21233,10.0,22
21233,13.0,5
21234,5.0,1
21234,10.0,2
21234,13.0,1
21235,1.0,4
21235,2.0,1
21235,10.0,17
21236,0.0,1
21236,5.0,10
21236,6.0,3
21236,10.0,14
21236,13.0,4
21237,0.0,1
21237,2.0,2
21237,10.0,4
21238,0.0,2
21238,1.0,2
21238,5.0,2
21238,6.0,1
21238,10.0,9
21239,0.0,1
21239,1.0,1
21239,5.0,8
21239,6.0,1
21239,10.0,9
21240,0.0,8
21240,1.0,3
21240,5.0,9
21240,6.0,1
21240,10.0,8
21240,51.0,1
21240,52.0,1
21240,54.0,1
21241,5.0,1
21241,7.0,3
21241,10.0,3
21241,51.0,1
21242,0.0,1
21242,1.0,4
21242,2.0,1
21242,5.0,4
21242,6.0,3
21242,10.0,21
21243,10.0,13
21244,1.0,1
21244,5.0,1
21244,6.0,1
21244,10.0,9
21244,13.0,1
21245,1.0,1
21245,5.0,1
21245,6.0,2
21245,10.0,7
21246,5.0,5
21246,6.0,1
21246,10.0,5
21246,13.0,1
21247,5.0,4
21247,10.0,6
21248,1.0,7
21248,5.0,2
21248,10.0,2
21249,5.0,2
21249,10.0,6
21250,1.0,2
21250,5.0,2
21250,10.0,13
21251,5.0,12
21251,10.0,7
21251,13.0,1
21252,0.0,2
21252,1.0,4
21252,6.0,1
21252,10.0,20
21253,2.0,2
21253,5.0,6
21253,10.0,2
21253,13.0,1
21254,0.0,1
21254,10.0,4
21255,0.0,1
21255,10.0,7
21255,13.0,2
21256,6.0,1
21256,10.0,1
21257,1.0,1
21257,10.0,6
21258,5.0,1
21258,10.0,2
21259,2.0,1
21259,5.0,3
21259,10.0,30
21259,13.0,1
21260,5.0,6
21260,10.0,13
21261,0.0,1
21261,1.0,3
21261,5.0,1
21261,6.0,1
21261,10.0,6
21261,13.0,1
21262,1.0,7
21262,5.0,6
21262,6.0,1
21262,10.0,6
21262,13.0,2
21263,0.0,3
21263,6.0,3
21263,10.0,1
21264,0.0,1
21264,6.0,1
21264,10.0,8
21265,5.0,3
21265,10.0,18
21266,10.0,2
21267,5.0,1
21267,6.0,1
21267,10.0,10
21268,0.0,1
21268,10.0,20
21269,10.0,5
21270,0.0,1
21270,1.0,1
21270,2.0,3
21270,5.0,2
21270,10.0,8
21270,51.0,2
21271,1.0,2
21271,10.0,13
21271,51.0,2
21272,1.0,1
21272,5.0,13
21272,6.0,1
21272,7.0,1
21272,10.0,12
21272,13.0,2
21273,1.0,1
21273,10.0,7
21273,12.0,1
21274,5.0,5
21274,10.0,34
21275,5.0,3
21275,10.0,7
21275,13.0,1
21276,10.0,6
21277,5.0,10
21277,6.0,1
21277,10.0,18
21278,2.0,1
21278,5.0,1
21278,10.0,1
21279,10.0,3
21280,5.0,7
21280,10.0,10
21281,10.0,5
21282,10.0,2
21283,10.0,3
21284,10.0,3
21285,2.0,3
21285,5.0,7
21285,10.0,14
21286,5.0,2
21286,10.0,22
21287,0.0,1
21287,5.0,8
21287,10.0,19
21287,13.0,2
21288,10.0,5
21289,10.0,3
21290,10.0,2
21291,10.0,6
21292,1.0,1
21292,2.0,1
21292,5.0,2
21292,10.0,5
21293,10.0,5
21294,10.0,1
21294,13.0,1
21295,0.0,2
21295,2.0,2
21295,10.0,22
21296,1.0,2
21296,2.0,3
21296,5.0,8
21296,10.0,9
21297,5.0,1
21297,6.0,1
21297,10.0,5
21298,10.0,3
21299,2.0,2
21299,6.0,1
21299,10.0,8
21299,51.0,2
21300,5.0,1
21300,10.0,2
21300,13.0,1
21301,5.0,1
21301,6.0,1
21301,10.0,3
21302,1.0,1
21302,2.0,2
21302,6.0,1
21302,10.0,18
21302,12.0,1
21303,0.0,1
21303,10.0,9
21303,13.0,1
21304,5.0,8
21304,10.0,3
21305,6.0,1
21305,10.0,1
21306,10.0,11
21307,10.0,1
21307,13.0,1
21308,1.0,2
21308,2.0,3
21308,3.0,2
21308,5.0,4
21308,7.0,2
21308,10.0,6
21308,51.0,2
21309,1.0,5
21309,6.0,1
21309,10.0,9
21309,13.0,4
21310,0.0,2
21310,1.0,7
21310,5.0,3
21310,6.0,1
21310,10.0,16
21310,51.0,1
21311,6.0,1
21311,10.0,5
21311,13.0,1
21312,10.0,9
21313,0.0,2
21313,2.0,1
21313,5.0,1
21313,6.0,3
21313,7.0,1
21313,10.0,5
21313,13.0,1
21314,5.0,2
21314,10.0,18
21315,5.0,9
21315,7.0,7
21315,10.0,3
21316,1.0,4
21316,5.0,1
21316,10.0,2
21316,13.0,1
21317,0.0,1
21317,1.0,3
21317,10.0,2
21317,13.0,2
21318,0.0,1
21318,6.0,2
21318,10.0,2
21318,13.0,1
21319,10.0,1
21319,13.0,1
21320,0.0,3
21320,1.0,3
21320,10.0,10
21321,6.0,2
21321,10.0,2
21321,13.0,2
21322,1.0,2
21322,10.0,1
21322,13.0,1
21323,0.0,4
21323,5.0,7
21323,10.0,18
21324,0.0,1
21324,10.0,14
21325,5.0,1
21325,10.0,14
21326,5.0,5
21326,10.0,18
21327,5.0,1
21327,6.0,5
21327,10.0,6
21328,5.0,7
21328,8.0,1
21328,10.0,6
21329,5.0,1
21329,10.0,2
21330,5.0,4
21330,10.0,6
21331,10.0,6
21332,0.0,1
21332,2.0,3
21332,5.0,3
21332,10.0,4
21333,0.0,2
21333,2.0,1
21333,10.0,15
21334,0.0,1
21334,1.0,10
21334,2.0,1
21334,3.0,2
21334,5.0,3
21334,10.0,4
21335,5.0,3
21335,10.0,4
21336,10.0,2
21337,1.0,3
21337,3.0,1
21337,5.0,2
21337,10.0,7
21338,0.0,2
21338,10.0,6
21338,13.0,1
21339,10.0,6
21340,1.0,1
21340,6.0,1
21340,10.0,1
21340,13.0,2
21341,0.0,4
21341,1.0,1
21341,5.0,7
21341,6.0,4
21341,10.0,13
21342,10.0,3
21343,0.0,1
21343,5.0,1
21343,6.0,1
21343,10.0,5
21343,13.0,2
21344,0.0,1
21344,5.0,1
21344,6.0,1
21344,10.0,2
21345,1.0,4
21345,6.0,2
21345,10.0,8
21346,2.0,2
21346,10.0,3
21348,0.0,1
21348,10.0,5
21349,5.0,7
21349,10.0,6
21350,1.0,4
21350,6.0,3
21350,10.0,10
21351,5.0,11
21351,10.0,11
21352,5.0,6
21352,6.0,3
21352,10.0,8
21352,13.0,1
21353,0.0,1
21353,1.0,3
21353,2.0,8
21353,5.0,19
21353,10.0,23
21354,1.0,1
21354,5.0,1
21354,10.0,6
21355,0.0,2
21355,1.0,1
21355,2.0,1
21355,6.0,4
21355,10.0,7
21355,13.0,1
21355,51.0,9
21355,52.0,1
21356,10.0,3
21356,13.0,1
21357,0.0,2
21357,10.0,4
21357,13.0,4
21358,0.0,1
21358,1.0,7
21358,5.0,7
21358,6.0,1
21358,10.0,19
21358,51.0,1
21359,0.0,1
21359,5.0,1
21359,10.0,5
21360,0.0,2
21360,2.0,1
21360,10.0,14
21360,11.0,1
21360,13.0,3
21361,5.0,2
21361,10.0,6
21362,2.0,1
21362,10.0,9
21363,0.0,1
21363,5.0,2
21363,10.0,2
21364,2.0,2
21364,10.0,4
21365,0.0,1
21365,5.0,8
21365,6.0,5
21365,10.0,7
21365,13.0,1
21366,1.0,3
21366,10.0,7
21367,0.0,1
21367,2.0,2
21367,10.0,6
21368,0.0,2
21368,1.0,3
21368,2.0,2
21368,5.0,2
21368,10.0,18
21369,1.0,3
21369,5.0,1
21369,6.0,1
21369,10.0,5
21369,13.0,1
21370,0.0,1
21370,1.0,1
21370,5.0,1
21370,10.0,9
21371,0.0,1
21371,1.0,4
21371,5.0,13
21371,10.0,19
21372,2.0,2
21372,5.0,2
21372,10.0,9
21373,2.0,1
21373,5.0,6
21373,6.0,1
21373,10.0,17
21373,13.0,1
21374,5.0,1
21374,6.0,1
21374,10.0,6
21375,0.0,1
21375,1.0,1
21375,5.0,3
21375,10.0,63
21376,0.0,1
21376,1.0,3
21376,6.0,1
21376,10.0,6
21377,2.0,2
21377,5.0,3
21377,10.0,21
21377,13.0,3
21378,1.0,1
21378,5.0,2
21378,6.0,1
21378,10.0,5
21379,10.0,3
21380,10.0,8
21381,5.0,20
21381,10.0,16
21381,12.0,2
21382,0.0,1
21382,5.0,8
21382,10.0,6
21383,0.0,4
21383,1.0,1
21383,2.0,5
21383,5.0,12
21383,8.0,1
21383,10.0,17
21383,12.0,2
21383,13.0,1
21384,0.0,1
21384,1.0,2
21384,5.0,5
21384,6.0,1
21384,10.0,26
21385,5.0,3
21385,10.0,2
21386,0.0,1
21386,1.0,3
21386,2.0,3
21386,5.0,3
21386,10.0,12
21386,13.0,1
21387,10.0,3
21388,2.0,1
21388,10.0,13
21388,13.0,4
21389,10.0,4
21389,13.0,1
21390,0.0,2
21390,1.0,4
21390,6.0,2
21390,10.0,19
21390,13.0,1
21391,0.0,1
21391,1.0,4
21391,5.0,7
21391,6.0,4
21391,10.0,16
21391,13.0,2
21392,1.0,1
21392,5.0,2
21392,6.0,1
21392,10.0,6
21393,1.0,3
21393,5.0,1
21393,10.0,14
21393,13.0,1
21393,17.0,1
21394,10.0,14
21395,0.0,1
21395,3.0,1
21395,10.0,4
21396,10.0,2
21396,13.0,1
21397,1.0,1
21397,10.0,3
21398,0.0,2
21398,1.0,4
21398,3.0,4
21398,5.0,5
21398,6.0,4
21398,10.0,15
21398,51.0,1
21399,10.0,12
21399,13.0,2
21400,10.0,5
21401,10.0,6
21402,0.0,1
21402,1.0,1
21402,5.0,2
21402,6.0,2
21402,10.0,5
21403,1.0,1
21403,2.0,2
21403,10.0,6
21403,13.0,2
21404,1.0,1
21404,6.0,1
21404,10.0,6
21405,2.0,2
21405,10.0,11
21405,13.0,1
21406,5.0,4
21406,6.0,5
21406,10.0,9
21406,13.0,1
21407,0.0,3
21407,1.0,5
21407,3.0,2
21407,4.0,1
21407,5.0,5
21407,6.0,1
21407,10.0,27
21407,12.0,1
21407,51.0,1
21408,0.0,1
21408,5.0,2
21408,6.0,4
21408,10.0,8
21409,0.0,2
21409,1.0,1
21409,10.0,3
21410,0.0,1
21410,5.0,1
21410,6.0,1
21410,10.0,7
21410,13.0,1
21411,1.0,3
21411,2.0,2
21411,10.0,8
21411,51.0,1
21412,10.0,10
21413,5.0,1
21413,6.0,2
21413,10.0,2
21414,2.0,1
21414,5.0,10
21414,6.0,1
21414,10.0,14
21415,1.0,3
21415,10.0,3
21416,1.0,1
21416,6.0,1
21416,10.0,6
21417,5.0,2
21417,10.0,9
21417,13.0,4
21418,1.0,1
21418,10.0,14
21419,10.0,5
21420,10.0,5
21421,6.0,2
21421,10.0,3
21422,10.0,3
21423,1.0,1
21423,5.0,1
21423,7.0,1
21423,10.0,7
21423,51.0,1
21424,2.0,2
21424,10.0,15
21425,10.0,4
21426,10.0,7
21427,5.0,5
21427,10.0,5
21428,0.0,1
21428,10.0,12
21429,6.0,2
21429,10.0,9
21429,51.0,1
21430,2.0,1
21430,5.0,1
21430,10.0,7
21430,13.0,2
21431,6.0,1
21431,7.0,1
21431,10.0,2
21432,5.0,1
21432,10.0,5
21433,2.0,1
21433,10.0,6
21434,0.0,1
21434,10.0,6
21435,10.0,4
21436,5.0,4
21436,10.0,4
21436,13.0,1
21437,0.0,1
21437,1.0,7
21437,5.0,13
21437,10.0,33
21437,13.0,2
21437,51.0,1
21438,0.0,1
21438,1.0,1
21438,10.0,11
21439,2.0,1
21439,10.0,5
21440,0.0,1
21440,1.0,1
21440,2.0,1
21440,5.0,3
21440,10.0,8
21440,13.0,2
21441,1.0,2
21441,5.0,1
21441,10.0,8
21441,13.0,2
21442,10.0,3
21443,1.0,3
21443,6.0,3
21443,10.0,6
21444,5.0,6
21444,10.0,8
21445,0.0,1
21445,1.0,3
21445,10.0,13
21446,1.0,1
21446,10.0,10
21447,1.0,1
21447,10.0,2
21448,0.0,1
21448,1.0,1
21448,2.0,5
21448,10.0,13
21449,1.0,6
21449,5.0,4
21449,6.0,3
21449,10.0,26
21449,51.0,1
21450,10.0,2
21451,5.0,2
21451,6.0,1
21451,8.0,1
21451,10.0,6
21452,1.0,4
21452,2.0,3
21452,10.0,5
21452,13.0,2
21453,0.0,4
21453,1.0,1
21453,2.0,4
21453,10.0,5
21454,0.0,1
21454,1.0,2
21454,2.0,7
21454,3.0,2
21454,10.0,22
21455,10.0,5
21456,2.0,1
21456,5.0,36
21456,6.0,1
21456,10.0,3
21457,6.0,7
21457,10.0,9
21458,5.0,1
21458,10.0,8
21459,5.0,4
21459,10.0,11
21460,1.0,2
21460,5.0,1
21460,6.0,3
21460,10.0,5
21460,32.0,2
21461,1.0,4
21461,5.0,1
21461,10.0,11
21461,13.0,1
21462,5.0,1
21462,6.0,1
21462,10.0,3
21462,13.0,1
21463,2.0,1
21463,10.0,6
21464,0.0,1
21464,2.0,2
21464,8.0,4
21464,10.0,13
21465,10.0,3
21465,13.0,1
21466,5.0,2
21466,10.0,4
21466,13.0,2
21467,0.0,1
21467,5.0,2
21467,10.0,3
21468,10.0,1
21469,10.0,1
21470,10.0,3
21471,5.0,1
21471,6.0,2
21471,10.0,18
21471,13.0,4
21472,10.0,16
21473,10.0,5
21474,0.0,2
21474,10.0,5
21474,13.0,2
21475,1.0,4
21475,10.0,6
21475,13.0,2
21476,2.0,1
21476,6.0,1
21476,10.0,24
21477,10.0,10
21478,10.0,7
21479,2.0,1
21479,5.0,3
21479,6.0,1
21479,10.0,13
21480,5.0,4
21480,10.0,7
21481,0.0,1
21481,1.0,4
21481,2.0,1
21481,5.0,1
21481,10.0,6
21482,5.0,6
21482,10.0,6
21483,0.0,1
21483,5.0,5
21483,10.0,10
21484,5.0,1
21484,10.0,4
21485,6.0,1
21485,10.0,3
21486,10.0,3
21487,5.0,2
21487,10.0,1
21487,13.0,2
21488,10.0,9
21489,10.0,3
21490,10.0,5
21490,13.0,1
21490,51.0,1
21491,5.0,1
21491,10.0,3
21492,10.0,3
21493,1.0,10
21493,2.0,12
21493,3.0,4
21493,10.0,12
21493,51.0,1
21494,1.0,1
21494,2.0,3
21494,5.0,5
21494,10.0,22
21495,2.0,1
21495,10.0,10
21496,10.0,2
21497,10.0,4
21498,5.0,2
21498,10.0,9
21499,0.0,1
21499,1.0,2
21499,10.0,5
21500,0.0,1
21500,1.0,3
21500,2.0,1
21500,5.0,10
21500,6.0,2
21500,10.0,7
21501,10.0,3
21502,1.0,2
21502,6.0,3
21502,10.0,5
21503,5.0,7
21503,6.0,1
21503,10.0,10
21504,10.0,1
21505,10.0,26
21505,13.0,1
21506,1.0,2
21506,5.0,1
21506,6.0,3
21506,10.0,7
21507,0.0,2
21507,10.0,2
21508,5.0,1
21508,10.0,8
21509,10.0,2
21510,1.0,5
21510,10.0,9
21511,6.0,1
21511,10.0,6
21512,10.0,5
21512,13.0,3
21513,6.0,1
21513,10.0,2
21513,13.0,1
21514,0.0,1
21514,5.0,4
21514,6.0,1
21514,10.0,4
21514,13.0,1
21515,5.0,2
21515,10.0,2
21516,2.0,1
21516,10.0,7
21517,0.0,2
21517,6.0,3
21517,10.0,5
21518,1.0,1
21518,5.0,4
21518,6.0,2
21518,10.0,6
21519,0.0,3
21519,1.0,4
21519,2.0,1
21519,5.0,4
21519,10.0,7
21519,13.0,4
21519,32.0,1
21519,51.0,2
21520,5.0,2
21520,10.0,6
21521,0.0,1
21521,1.0,1
21521,5.0,1
21521,6.0,3
21521,10.0,9
21522,2.0,1
21522,6.0,1
21522,10.0,1
21523,0.0,1
21523,2.0,2
21523,5.0,5
21523,6.0,2
21523,10.0,10
21524,0.0,1
21524,1.0,2
21524,5.0,13
21524,10.0,4
21524,51.0,3
21525,0.0,1
21525,10.0,13
21525,13.0,1
21526,5.0,2
21526,10.0,5
21527,10.0,18
21528,1.0,2
21528,5.0,4
21528,6.0,4
21528,10.0,5
21529,0.0,1
21529,1.0,2
21529,5.0,6
21529,6.0,5
21529,10.0,16
21529,13.0,2
21530,2.0,1
21530,5.0,17
21530,10.0,15
21530,13.0,3
21531,5.0,1
21531,10.0,5
21531,13.0,1
21532,2.0,2
21532,5.0,3
21532,10.0,3
21533,5.0,2
21533,6.0,1
21534,2.0,2
21534,10.0,9
21535,1.0,1
21535,6.0,2
21535,10.0,3
21535,13.0,2
21536,0.0,2
21536,5.0,3
21536,6.0,1
21536,10.0,4
21537,1.0,3
21537,2.0,7
21537,10.0,10
21537,13.0,1
21538,10.0,6
21539,0.0,1
21539,10.0,11
21540,0.0,1
21540,1.0,4
21540,2.0,4
21540,5.0,16
21540,6.0,3
21540,10.0,21
21540,13.0,2
21541,5.0,11
21541,6.0,1
21541,10.0,6
21542,10.0,7
21543,1.0,1
21543,5.0,6
21543,10.0,22
21544,5.0,8
21544,6.0,1
21544,10.0,7
21545,0.0,1
21545,5.0,9
21545,10.0,13
21546,2.0,3
21546,10.0,8
21547,5.0,1
21547,10.0,4
21548,0.0,3
21548,5.0,1
21548,6.0,2
21548,10.0,5
21549,0.0,1
21549,5.0,5
21549,6.0,1
21549,10.0,11
21550,10.0,3
21551,0.0,2
21551,1.0,1
21551,5.0,48
21551,6.0,1
21551,10.0,34
21552,10.0,6
21553,1.0,3
21553,6.0,1
21553,10.0,3
21553,17.0,1
21554,0.0,1
21554,5.0,11
21554,6.0,1
21554,10.0,21
21555,6.0,2
21555,10.0,5
21556,0.0,2
21556,2.0,1
21556,5.0,1
21556,10.0,12
21557,0.0,7
21557,1.0,1
21557,2.0,5
21557,5.0,23
21557,6.0,3
21557,8.0,1
21557,10.0,15
21558,10.0,6
21558,13.0,3
21559,10.0,3
21560,0.0,1
21560,6.0,6
21560,10.0,10
21560,13.0,1
21561,0.0,2
21561,6.0,2
21561,10.0,5
21561,13.0,1
21562,0.0,1
21562,1.0,9
21562,5.0,12
21562,10.0,4
21563,1.0,2
21563,2.0,1
21563,10.0,8
21563,12.0,1
21564,0.0,1
21564,2.0,2
21564,5.0,18
21564,7.0,1
21564,10.0,14
21564,13.0,2
21565,0.0,1
21565,2.0,2
21565,5.0,6
21565,10.0,10
21565,13.0,1
21566,1.0,2
21566,10.0,9
21567,0.0,3
21567,1.0,2
21567,2.0,4
21567,10.0,15
21568,10.0,6
21569,0.0,1
21569,1.0,2
21569,2.0,1
21569,5.0,7
21569,10.0,8
21569,13.0,2
21570,0.0,1
21570,1.0,1
21570,2.0,1
21570,10.0,15
21570,32.0,1
21570,51.0,1
21571,0.0,1
21571,5.0,2
21571,10.0,1
21572,1.0,1
21572,2.0,1
21572,5.0,8
21572,10.0,34
21573,0.0,1
21573,1.0,1
21573,5.0,6
21573,10.0,9
21574,10.0,9
21575,1.0,2
21575,2.0,2
21575,6.0,1
21575,10.0,1
21576,1.0,3
21576,10.0,15
21577,1.0,1
21577,5.0,3
21577,10.0,4
21578,6.0,3
21578,10.0,14
21579,0.0,1
21579,1.0,1
21579,10.0,3
21580,5.0,18
21580,6.0,1
21580,10.0,16
21581,5.0,2
21581,6.0,1
21581,10.0,12
21581,13.0,3
21582,0.0,1
21582,1.0,3
21582,10.0,7
21582,13.0,3
21583,1.0,5
21583,6.0,3
21583,10.0,11
21584,1.0,1
21584,3.0,3
21584,5.0,1
21584,10.0,9
21585,1.0,2
21585,10.0,5
21586,10.0,7
21587,10.0,3
21588,0.0,1
21588,10.0,5
21589,5.0,2
21589,10.0,11
21590,6.0,1
21590,10.0,4
21591,6.0,4
21591,10.0,7
21592,0.0,1
21592,5.0,5
21592,6.0,2
21592,10.0,5
21592,51.0,12
21592,52.0,2
21593,10.0,3
21594,10.0,3
21595,1.0,1
21595,6.0,1
21595,10.0,9
21596,1.0,1
21596,2.0,2
21596,10.0,3
21596,13.0,3
21596,17.0,1
21597,0.0,1
21597,2.0,1
21597,3.0,1
21597,5.0,2
21597,6.0,1
21597,10.0,3
