customer_no,owner_indic,acct_type,count
18271,1,5,3
18271,1,6,2
18271,1,1,1
18272,1,10,11
18272,1,6,5
18272,1,1,2
18272,1,5,2
18272,1,12,1
18272,1,13,1
18272,1,17,1
18272,4,2,1
18273,1,6,5
18273,1,10,2
18274,1,10,2
18274,1,0,1
18274,1,5,1
18274,4,2,1
18275,1,10,4
18276,1,10,2
18276,1,1,1
18277,1,1,4
18277,1,10,2
18277,1,0,1
18278,1,10,1
18278,4,12,1
18279,1,6,10
18279,1,10,4
18279,1,5,2
18280,1,10,3
18280,1,6,1
18281,1,10,4
18281,1,5,3
18281,1,6,3
18281,1,3,1
18281,1,13,1
18282,1,10,5
18283,1,10,1
18284,1,10,1
18285,1,5,4
18285,1,6,4
18285,1,0,2
18285,1,10,2
18285,1,2,1
18286,1,5,2
18286,1,10,2
18286,1,7,1
18287,1,10,2
18288,1,10,5
18288,1,5,3
18288,1,6,2
18288,1,53,1
18289,1,6,4
18289,1,10,3
18289,1,5,1
18290,1,10,2
18290,1,6,1
18290,4,13,1
18291,1,10,4
18291,1,13,1
18292,1,10,4
18292,1,6,2
18292,1,0,1
18292,1,5,1
18292,1,12,1
18293,1,10,3
18294,1,10,2
18294,1,17,1
18294,1,52,1
18295,1,10,5
18295,1,1,1
18295,1,6,1
18296,1,5,2
18297,1,10,6
18297,1,6,2
18297,1,1,1
18297,1,5,1
18297,2,10,1
18297,4,2,1
18298,1,10,2
18298,1,13,1
18299,1,10,3
18299,1,6,1
18300,1,10,2
18300,1,6,1
18301,1,5,2
18301,1,0,1
18301,1,10,1
18301,1,13,1
18301,4,32,2
18302,1,10,2
18303,1,10,5
18303,1,5,4
18303,1,6,3
18303,1,1,1
18304,1,10,3
18304,1,0,1
18304,1,1,1
18304,1,2,1
18305,1,5,2
18305,1,10,1
18306,1,10,2
18306,1,13,1
18307,1,10,2
18308,1,10,3
18308,1,5,1
18308,1,6,1
18309,1,5,2
18309,1,2,1
18309,1,10,1
18309,2,10,1
18310,1,2,1
18310,1,10,1
18310,1,13,1
18311,1,7,1
18311,1,10,1
18312,1,10,8
18312,1,5,5
18313,1,10,14
18313,1,1,1
18313,1,13,1
18314,1,10,3
18314,1,5,1
18315,1,6,6
18315,1,10,2
18316,1,10,2
18316,1,13,1
18317,1,0,1
18317,1,1,1
18317,1,5,1
18317,1,10,1
18318,1,0,2
18318,1,10,1
18319,1,10,1
18320,1,10,2
18321,1,10,5
18321,1,1,2
18321,1,5,1
18322,1,10,2
18322,1,5,1
18322,1,13,1
18323,1,10,6
18323,1,5,5
18324,1,10,6
18324,1,6,2
18324,1,1,1
18325,1,10,2
18326,1,10,9
18326,1,13,1
18326,2,10,2
18326,3,13,1
18327,1,5,2
18327,1,10,2
18328,1,6,2
18328,1,1,1
18328,1,10,1
18329,1,10,13
18329,1,5,4
18329,1,13,3
18329,1,6,2
18329,1,1,1
18329,1,2,1
18329,2,10,2
18330,1,10,3
18330,1,7,2
18331,1,10,5
18331,1,1,1
18332,1,10,7
18332,1,6,5
18332,1,0,1
18332,1,5,1
18332,1,13,1
18333,1,10,3
18333,1,6,1
18334,1,10,3
18334,1,2,1
18335,1,10,2
18335,1,1,1
18335,1,5,1
18336,1,10,8
18336,1,6,7
18336,1,13,4
18336,1,5,1
18337,1,10,10
18337,1,6,8
18338,1,10,6
18338,1,5,1
18339,1,10,1
18340,1,10,3
18340,1,6,2
18340,1,1,1
18340,1,5,1
18340,1,13,1
18340,1,32,1
18341,1,10,6
18341,1,6,2
18341,1,7,1
18341,1,32,1
18342,1,10,2
18342,1,6,1
18343,1,10,2
18344,1,10,3
18344,1,1,1
18344,1,5,1
18345,1,10,7
18346,1,10,5
18346,1,6,2
18347,1,6,2
18347,1,5,1
18347,1,10,1
18348,1,10,3
18348,1,13,1
18349,1,10,3
18349,1,1,1
18349,1,5,1
18349,1,51,1
18349,2,10,1
18350,1,10,2
18351,1,5,1
18351,1,6,1
18351,1,10,1
18352,1,10,1
18353,1,6,4
18353,1,10,3
18353,1,1,1
18353,1,2,1
18353,1,5,1
18354,1,5,2
18354,1,10,2
18355,1,10,2
18355,1,13,1
18356,1,10,2
18356,1,0,1
18357,1,10,4
18358,1,10,3
18359,1,6,3
18359,1,10,3
18359,1,1,1
18360,1,10,9
18360,1,6,2
18360,1,13,1
18361,1,10,3
18361,1,0,1
18361,4,2,1
18362,1,10,4
18362,1,1,2
18362,1,6,1
18363,1,10,9
18363,1,5,2
18363,1,13,1
18363,2,10,1
18364,1,10,5
18365,1,10,4
18366,1,6,2
18366,1,10,2
18366,1,3,1
18366,1,5,1
18366,1,13,1
18367,1,10,2
18367,1,5,1
18368,1,10,3
18368,1,1,1
18369,1,10,13
18369,1,6,5
18369,1,1,2
18369,1,5,2
18369,1,2,1
18369,4,2,1
18370,1,10,2
18371,1,6,5
18371,1,10,5
18371,1,5,1
18371,1,13,1
18372,1,10,4
18372,1,5,3
18373,1,10,7
18373,1,6,4
18373,1,5,1
18374,1,6,2
18374,1,10,2
18375,1,2,1
18375,1,13,1
18376,1,13,2
18376,1,6,1
18376,1,10,1
18376,2,10,1
18377,1,5,2
18377,1,6,2
18377,1,10,2
18378,1,10,2
18379,1,10,2
18379,1,5,1
18379,1,6,1
18380,1,10,7
18380,1,1,1
18380,1,2,1
18381,1,6,3
18381,1,10,2
18381,1,13,1
18382,1,10,2
18382,1,6,1
18383,1,10,2
18384,1,1,2
18384,1,10,2
18384,1,5,1
18384,1,6,1
18384,1,15,1
18385,1,10,3
18386,1,10,1
18386,4,2,1
18387,1,10,2
18387,1,13,1
18388,1,10,3
18389,1,10,4
18389,1,0,1
18389,1,2,1
18389,1,5,1
18390,1,7,6
18390,1,10,5
18390,1,5,3
18390,1,13,1
18391,1,10,7
18392,1,10,13
18392,1,7,9
18392,1,6,2
18392,1,2,1
18393,1,10,1
18394,1,10,2
18394,1,1,1
18394,1,5,1
18395,1,10,2
18396,1,10,4
18396,1,5,2
18397,1,10,2
18398,1,10,2
18398,1,5,1
18398,1,13,1
18399,1,10,3
18400,1,6,1
18400,1,10,1
18401,1,10,12
18401,1,5,3
18401,1,0,1
18401,1,6,1
18402,1,6,4
18402,1,5,2
18402,1,10,2
18402,2,10,1
18402,4,2,1
18403,1,10,8
18404,1,10,5
18404,1,6,2
18404,4,1,1
18405,1,6,3
18405,1,10,3
18405,1,7,2
18405,1,1,1
18405,1,13,1
18406,1,10,8
18406,1,5,2
18407,1,10,2
18408,1,10,16
18408,1,6,3
18408,1,5,2
18408,1,0,1
18408,1,1,1
18408,2,10,2
18409,1,6,3
18409,1,0,1
18409,1,5,1
18409,2,10,2
18410,1,10,14
18410,1,1,2
18410,1,5,2
18410,1,13,1
18410,4,1,2
18411,1,5,5
18411,1,7,4
18411,1,10,4
18411,1,6,1
18412,1,5,6
18412,1,10,5
18413,1,10,2
18414,1,10,27
18414,1,1,1
18414,1,6,1
18414,1,32,1
18414,2,10,1
18415,1,5,6
18415,1,7,6
18415,1,6,1
18415,1,10,1
18416,1,10,2
18416,1,1,1
18417,1,10,2
18418,1,10,2
18419,1,10,3
18419,1,5,2
18419,1,6,2
18419,1,13,1
18420,1,10,2
18421,1,5,5
18421,1,10,5
18421,1,6,1
18422,1,6,6
18422,1,10,4
18423,1,6,4
18423,1,10,2
18424,1,10,3
18424,1,1,2
18424,1,17,1
18424,1,32,1
18425,1,5,3
18425,1,10,3
18425,1,1,2
18425,1,2,2
18425,1,13,2
18426,1,10,4
18426,1,6,2
18427,1,10,3
18428,1,10,2
18429,1,6,6
18429,1,10,6
18429,1,13,1
18430,1,1,2
18430,1,5,1
18430,1,10,1
18431,1,10,2
18431,1,13,1
18432,1,1,4
18432,1,10,2
18433,1,6,13
18433,1,10,13
18433,1,1,8
18433,1,5,4
18433,1,32,1
18433,4,1,1
18434,1,10,2
18434,1,13,1
18435,1,10,6
18435,1,6,1
18436,1,7,3
18436,1,10,3
18436,1,1,2
18436,2,10,1
18437,1,10,4
18437,1,6,2
18437,1,13,1
18438,1,5,2
18438,1,10,1
18439,1,10,4
18439,1,5,1
18440,1,6,6
18440,1,10,2
18440,1,1,1
18440,1,13,1
18440,3,17,2
18441,1,10,3
18441,1,4,2
18441,1,6,2
18441,1,1,1
18442,1,10,4
18442,1,6,2
18443,1,13,4
18443,1,10,2
18443,4,13,1
18444,1,10,3
18444,1,13,2
18444,1,5,1
18445,1,6,2
18445,1,5,1
18446,1,10,2
18446,1,6,1
18447,1,10,8
18447,1,1,2
18447,1,0,1
18448,1,10,1
18449,1,10,2
18450,1,5,1
18451,1,10,4
18451,1,6,1
18451,1,13,1
18452,1,10,5
18452,1,6,3
18452,1,2,1
18452,1,5,1
18452,1,32,1
18452,1,54,1
18452,3,2,1
18453,1,5,1
18453,1,6,1
18453,1,10,1
18454,1,10,3
18455,1,10,2
18456,1,10,3
18456,1,6,2
18457,1,10,1
18458,1,10,2
18459,1,10,3
18460,1,10,2
18461,1,10,2
18462,1,10,9
18462,1,13,2
18462,1,1,1
18462,1,2,1
18462,1,3,1
18462,1,5,1
18462,1,6,1
18462,4,35,1
18463,1,10,3
18464,1,5,6
18464,1,10,5
18464,1,2,1
18464,1,12,1
18465,1,6,2
18465,1,10,1
18465,1,53,1
18466,1,10,3
18466,1,5,1
18467,1,5,2
18467,1,10,2
18468,1,5,2
18468,1,10,2
18469,1,10,2
18469,1,0,1
18469,1,5,1
18470,1,10,2
18471,1,10,3
18472,1,10,6
18472,1,5,2
18472,1,6,1
18473,1,5,2
18473,1,10,2
18474,1,10,6
18474,1,2,4
18474,1,12,1
18474,4,2,2
18475,1,10,4
18475,1,1,1
18475,1,6,1
18476,1,0,1
18476,1,1,1
18476,1,2,1
18477,1,10,12
18477,1,5,1
18478,1,10,1
18479,1,10,2
18480,1,10,4
18480,1,0,1
18480,1,5,1
18481,1,10,1
18482,1,10,1
18482,1,13,1
18483,1,5,2
18483,1,10,2
18484,1,10,6
18485,1,10,11
18485,4,2,1
18486,1,10,6
18486,1,0,1
18486,1,13,1
18486,1,53,1
18487,1,10,7
18487,1,13,3
18487,1,1,1
18487,1,5,1
18487,1,6,1
18487,4,2,1
18488,1,10,3
18489,1,10,3
18489,1,5,1
18489,1,6,1
18490,1,10,3
18491,1,10,2
18491,1,13,1
18492,1,10,3
18492,1,5,1
18493,1,10,2
18493,1,13,1
18494,1,6,5
18494,1,10,5
18494,1,2,2
18494,1,13,1
18494,4,2,1
18494,4,3,1
18495,1,10,4
18495,1,0,1
18495,1,6,1
18496,1,6,3
18496,1,10,2
18496,1,3,1
18496,1,13,1
18496,4,2,1
18497,1,10,3
18497,1,6,1
18498,1,6,3
18498,1,10,2
18498,1,13,1
18499,1,10,9
18499,1,5,3
18499,1,1,2
18499,1,0,1
18499,1,11,1
18499,1,13,1
18500,1,10,4
18500,1,5,2
18501,1,5,1
18501,1,10,1
18501,1,13,1
18502,1,10,13
18502,1,5,6
18502,1,6,3
18502,1,51,2
18502,1,0,1
18502,1,1,1
18502,1,13,1
18503,1,10,2
18504,1,10,2
18504,1,5,1
18505,1,6,4
18505,1,10,2
18505,1,13,1
18505,4,1,1
18506,1,10,6
18507,1,10,3
18507,1,1,1
18507,1,2,1
18507,1,13,1
18508,1,10,2
18508,1,13,1
18509,1,10,3
18509,1,0,1
18509,1,1,1
18509,1,5,1
18509,3,1,1
18509,4,2,1
18510,1,10,4
18510,1,13,1
18511,1,10,8
18512,1,6,2
18512,1,10,1
18513,1,10,2
18513,1,5,1
18513,1,13,1
18514,1,10,12
18514,1,5,4
18514,1,0,1
18514,1,1,1
18514,1,6,1
18514,1,12,1
18514,1,52,1
18514,4,1,1
18515,1,10,5
18515,1,5,1
18516,1,10,3
18516,1,2,1
18516,4,2,1
18517,1,10,2
18517,1,6,1
18517,1,13,1
18518,1,0,1
18518,1,10,1
18519,1,6,2
18519,1,10,2
18519,1,15,1
18519,1,59,1
18520,1,5,2
18520,1,10,1
18520,1,13,1
18520,4,13,1
18521,1,10,2
18521,1,13,1
18521,2,10,1
18522,1,10,5
18522,1,6,1
18523,1,8,1
18523,1,10,1
18524,1,10,1
18524,1,13,1
18525,1,10,11
18525,1,5,8
18525,1,6,2
18525,1,2,1
18526,1,10,10
18526,1,6,2
18526,1,13,1
18527,1,10,4
18527,1,1,2
18527,1,5,1
18527,1,13,1
18527,3,2,1
18527,4,2,1
18528,1,10,9
18528,1,6,2
18528,1,5,1
18528,1,13,1
18529,1,10,8
18530,1,7,3
18530,1,5,2
18530,1,6,1
18530,1,10,1
18531,1,10,8
18531,1,0,2
18531,1,5,2
18532,1,10,4
18532,1,5,3
18532,1,6,2
18532,1,13,1
18533,1,10,1
18533,1,13,1
18534,1,10,2
18534,1,6,1
18535,1,10,4
18536,1,10,4
18536,1,1,1
18536,1,6,1
18537,1,5,4
18537,1,6,2
18537,1,10,2
18537,1,1,1
18538,1,10,2
18538,1,12,1
18539,1,10,8
18539,4,0,1
18540,1,10,4
18540,1,6,1
18541,1,10,3
18541,1,5,2
18541,1,0,1
18541,3,5,1
18542,1,6,7
18542,1,10,3
18542,1,0,1
18542,1,13,1
18543,1,10,6
18543,1,1,2
18543,1,6,2
18543,1,5,1
18543,1,13,1
18544,1,10,2
18544,1,5,1
18545,1,6,9
18545,1,10,5
18545,1,5,1
18545,1,13,1
18545,3,6,1
18545,3,13,1
18546,1,10,5
18546,4,2,1
18547,1,6,5
18547,1,10,4
18547,1,5,2
18548,1,10,7
18548,4,2,1
18549,1,5,1
18549,1,6,1
18549,1,10,1
18550,1,10,3
18550,1,0,1
18550,1,5,1
18550,1,13,1
18551,1,6,6
18551,1,13,2
18551,1,10,1
18551,1,32,1
18551,4,5,2
18552,1,10,2
18553,1,10,5
18553,1,1,1
18553,1,5,1
18553,4,2,1
18554,1,10,8
18554,1,2,2
18554,1,1,1
18554,1,3,1
18554,1,5,1
18554,3,2,1
18555,1,10,7
18555,1,5,1
18556,1,10,2
18557,1,10,6
18557,1,0,2
18558,1,10,2
18559,1,10,1
18560,1,10,2
18560,1,0,1
18560,1,5,1
18561,1,10,8
18561,1,1,1
18561,1,13,1
18562,1,10,5
18563,1,10,5
18563,1,5,2
18563,1,0,1
18563,1,13,1
18563,4,2,1
18564,1,10,20
18564,1,12,2
18564,2,10,2
18565,1,10,2
18566,1,10,5
18566,1,5,1
18566,1,13,1
18567,1,10,4
18568,1,6,1
18568,1,10,1
18569,1,10,2
18570,1,1,1
18570,1,6,1
18571,1,10,3
18571,1,5,2
18571,1,12,1
18572,1,6,2
18572,1,10,2
18573,1,6,3
18573,1,10,1
18574,1,1,3
18574,1,10,3
18574,1,5,1
18575,1,10,4
18575,1,0,1
18575,1,5,1
18576,1,5,4
18576,1,10,2
18576,1,0,1
18576,1,6,1
18577,1,10,2
18577,1,13,2
18577,1,5,1
18578,1,10,2
18579,1,10,4
18579,1,6,1
18580,1,10,2
18580,1,1,1
18581,1,10,4
18581,1,13,1
18582,1,6,2
18582,1,10,2
18583,1,10,12
18583,1,5,7
18583,1,12,1
18583,2,10,1
18584,1,10,2
18584,1,13,1
18585,1,10,5
18585,1,6,1
18586,1,10,8
18587,1,10,3
18587,1,5,1
18587,1,32,1
18588,1,6,10
18588,1,10,4
18588,1,13,4
18588,1,5,2
18588,1,0,1
18589,1,10,2
18589,1,5,1
18590,1,10,4
18591,1,10,3
18591,4,2,1
18592,1,10,4
18592,1,5,2
18592,1,6,1
18593,1,10,2
18593,1,5,1
18593,1,13,1
18594,1,6,11
18594,1,10,8
18594,1,5,4
18594,1,13,2
18594,1,1,1
18594,3,2,1
18595,1,10,2
18595,1,5,1
18596,1,10,3
18596,1,6,2
18596,1,5,1
18596,1,13,1
18596,3,2,1
18597,1,10,4
18598,1,10,2
18598,1,1,1
18599,1,10,4
18600,1,10,4
18600,1,13,1
18601,1,10,6
18602,1,10,3
18602,1,5,2
18603,1,10,7
18604,1,6,6
18604,1,10,2
18604,1,13,2
18604,1,1,1
18604,1,17,1
18605,1,10,1
18606,1,0,1
18606,1,6,1
18606,1,10,1
18607,1,10,2
18608,1,10,3
18608,1,6,2
18609,1,10,4
18609,1,5,2
18610,1,10,2
18610,4,13,1
18611,1,10,2
18612,1,6,5
18612,1,10,3
18613,1,10,6
18614,1,10,4
18614,1,6,1
18615,1,10,5
18615,1,13,1
18616,1,6,3
18616,1,10,2
18616,1,5,1
18616,1,13,1
18617,1,6,22
18617,1,1,5
18617,1,10,5
18617,1,13,3
18617,1,5,1
18617,1,32,1
18617,4,1,3
18617,4,2,3
18617,4,13,1
18618,1,10,10
18618,1,1,2
18618,1,7,2
18618,1,6,1
18618,2,10,1
18618,4,2,2
18619,1,6,3
18619,1,10,3
18619,1,0,1
18619,4,13,1
18620,1,7,6
18620,1,5,5
18620,1,1,1
18621,1,10,2
18622,1,6,2
18622,1,10,1
18622,1,13,1
18623,1,10,10
18623,1,0,3
18624,1,53,1
18625,1,10,2
18626,1,10,4
18626,1,5,1
18626,1,6,1
18626,1,13,1
18627,1,10,3
18627,1,6,1
18628,1,10,2
18628,1,1,1
18628,4,1,1
18629,1,10,1
18630,1,10,2
18631,1,6,5
18631,1,10,3
18631,1,5,1
18632,1,6,4
18632,1,10,3
18633,1,10,19
18633,1,5,2
18634,1,10,2
18634,1,5,1
18635,1,10,3
18635,1,5,1
18635,1,13,1
18636,1,6,2
18636,1,10,2
18636,1,13,1
18637,1,10,22
18637,1,5,6
18637,1,12,4
18637,1,0,2
18637,1,15,2
18637,1,51,2
18638,1,10,3
18638,1,6,2
18639,1,10,8
18639,1,6,1
18639,2,10,2
18639,4,2,1
18640,1,10,13
18640,1,6,4
18640,1,2,1
18640,1,13,1
18641,1,10,3
18641,1,13,1
18642,1,10,4
18643,1,10,6
18643,1,1,3
18643,1,6,3
18643,1,12,1
18643,1,32,1
18643,4,1,2
18644,1,10,5
18644,1,6,2
18644,1,5,1
18644,1,13,1
18645,1,10,20
18645,1,5,3
18646,1,6,2
18646,1,10,2
18647,1,10,16
18647,1,1,2
18647,1,6,2
18647,1,0,1
18647,1,2,1
18647,2,10,1
18648,1,10,2
18648,1,5,1
18649,1,10,2
18649,1,5,1
18650,1,10,2
18650,4,1,2
18650,4,5,1
18651,1,10,2
18651,1,5,1
18651,1,6,1
18651,1,13,1
18652,1,10,5
18652,4,2,1
18653,1,6,1
18653,1,10,1
18654,1,10,2
18654,1,5,1
18655,1,6,21
18655,1,10,3
18656,1,10,6
18656,1,13,2
18656,1,5,1
18657,1,10,2
18657,1,0,1
18657,1,6,1
18658,1,10,9
18658,1,5,2
18658,1,0,1
18658,1,1,1
18659,1,10,4
18659,1,5,1
18659,1,13,1
18660,1,10,2
18660,1,5,1
18660,1,13,1
18661,1,10,2
18662,1,10,2
18663,1,10,6
18663,1,6,2
18663,3,17,1
18663,4,2,1
18663,4,5,1
18664,1,10,5
18665,1,5,3
18665,1,6,2
18665,1,0,1
18665,1,1,1
18665,1,10,1
18665,1,13,1
18666,1,10,3
18666,1,5,1
18667,1,7,3
18667,1,10,3
18667,1,13,2
18668,1,10,2
18669,1,10,6
18669,1,1,5
18669,1,6,1
18669,1,13,1
18670,1,10,1
18670,1,13,1
18671,1,10,3
18672,1,10,1
18672,1,13,1
18673,1,6,5
18673,1,10,5
18673,1,5,2
18673,1,13,1
18674,1,0,2
18674,1,1,2
18674,1,10,2
18675,1,10,2
18675,1,5,1
18676,1,10,6
18676,1,0,1
18676,1,5,1
18677,1,10,5
18677,1,12,2
18677,1,2,1
18677,1,5,1
18677,1,6,1
18678,1,10,4
18678,1,5,2
18679,1,10,1
18680,1,6,1
18680,1,10,1
18681,1,10,8
18681,1,1,4
18681,1,5,2
18682,1,10,2
18683,1,10,1
18684,1,10,2
18684,1,5,1
18684,1,6,1
18685,1,6,3
18685,1,10,3
18685,1,5,2
18685,1,13,1
18686,1,10,1
18686,4,1,1
18687,1,10,1
18687,3,1,1
18688,1,10,7
18688,1,5,4
18688,1,6,1
18688,1,13,1
18688,4,3,1
18689,1,10,4
18690,1,10,7
18690,1,13,1
18691,1,10,6
18691,1,13,1
18691,4,2,1
18692,1,6,5
18692,1,10,2
18693,1,10,1
18693,1,13,1
18694,1,10,3
18694,1,5,2
18694,1,0,1
18694,1,1,1
18694,1,2,1
18694,1,13,1
18695,1,10,2
18695,1,1,1
18695,3,1,1
18696,1,10,2
18696,1,1,1
18697,1,10,4
18697,1,1,1
18697,1,5,1
18697,1,13,1
18698,1,10,2
18698,1,6,1
18699,1,10,1
18700,1,10,3
18700,1,13,1
18701,1,5,5
18701,1,0,1
18702,1,10,7
18702,1,1,1
18702,1,5,1
18702,1,6,1
18702,1,12,1
18702,1,13,1
18702,4,6,1
18703,1,5,5
18703,1,10,3
18703,1,13,1
18704,1,10,8
18704,1,1,1
18704,1,5,1
18705,1,10,2
18705,1,0,1
18705,1,6,1
18705,4,13,1
18706,1,6,5
18706,1,10,5
18706,1,5,2
18706,1,0,1
18706,1,1,1
18707,1,10,14
18707,1,5,4
18707,1,0,2
18707,2,10,2
18708,1,10,2
18708,1,5,1
18709,1,10,4
18709,1,5,2
18709,1,13,1
18710,1,10,2
18711,1,5,3
18711,1,10,1
18712,1,2,1
18712,1,10,1
18713,1,10,6
18713,1,5,2
18713,1,2,1
18713,1,6,1
18713,1,8,1
18713,1,13,1
18714,1,10,5
18714,1,1,1
18715,1,10,5
18715,1,5,3
18715,1,0,1
18715,1,6,1
18715,1,13,1
18715,4,1,1
18716,1,10,2
18716,1,5,1
18717,1,10,3
18718,1,10,3
18718,1,6,1
18719,1,10,1
18720,1,10,3
18721,1,10,3
18722,1,10,1
18723,1,6,3
18723,1,7,1
18723,1,10,1
18724,1,5,5
18724,1,10,3
18725,1,10,6
18725,1,6,4
18726,1,10,3
18727,1,6,5
18727,1,1,2
18727,1,10,2
18727,1,5,1
18727,1,13,1
18727,1,32,1
18728,1,10,8
18728,1,1,1
18728,1,6,1
18728,3,2,1
18729,1,10,2
18730,1,6,10
18730,1,13,2
18730,3,1,1
18730,4,1,1
18731,1,10,4
18731,1,1,1
18732,1,10,9
18733,1,10,6
18733,1,1,1
18733,1,6,1
18734,1,10,6
18734,1,5,3
18735,1,10,3
18736,1,10,4
18737,1,10,2
18737,1,0,1
18738,1,10,2
18738,1,5,1
18739,1,6,4
18739,1,10,1
18739,4,1,1
18740,1,10,2
18740,1,0,1
18740,1,2,1
18740,4,2,2
18741,1,10,2
18741,1,13,2
18741,1,6,1
18742,1,1,1
18742,1,10,1
18743,1,10,8
18743,1,1,3
18743,1,6,3
18743,1,5,2
18743,1,13,1
18743,3,1,1
18744,1,1,3
18744,1,10,3
18744,1,5,2
18744,1,13,1
18745,1,10,2
18746,1,10,1
18747,1,7,26
18747,1,1,3
18747,1,10,3
18747,4,1,2
18748,1,10,3
18748,1,6,2
18748,1,0,1
18748,1,13,1
18749,1,10,3
18749,1,5,1
18750,1,10,4
18750,1,5,3
18750,1,13,1
18751,1,10,3
18752,1,10,2
18752,1,6,1
18752,1,13,1
18753,1,10,9
18753,1,6,2
18753,1,2,1
18753,1,5,1
18753,1,13,1
18754,1,10,6
18754,1,1,1
18754,1,13,1
18755,1,10,2
18755,1,13,1
18756,1,10,4
18756,1,7,3
18757,1,10,2
18758,1,10,11
18758,1,5,6
18758,1,1,1
18758,1,6,1
18759,1,6,10
18759,1,10,2
18759,1,1,1
18760,1,10,1
18761,1,10,2
18761,1,8,1
18762,1,10,2
18763,1,10,4
18764,1,10,6
18764,1,5,4
18765,1,10,4
18765,1,13,1
18766,1,10,2
18767,1,6,10
18767,1,10,6
18767,1,13,1
18767,1,32,1
18768,1,10,3
18768,1,0,1
18768,1,5,1
18768,1,12,1
18769,1,10,2
18770,1,10,4
18770,1,8,1
18771,1,6,2
18771,1,5,1
18771,1,10,1
18771,1,12,1
18772,1,10,3
18772,1,6,1
18773,1,5,2
18773,1,10,2
18774,1,10,5
18774,1,1,3
18775,1,10,5
18775,1,1,1
18775,1,6,1
18775,1,13,1
18775,3,13,1
18776,1,10,9
18776,1,5,4
18776,1,6,2
18777,1,10,11
18777,1,6,1
18777,1,12,1
18777,4,2,1
18777,4,4,1
18778,1,10,3
18779,1,10,4
18779,1,6,1
18779,1,13,1
18780,1,10,2
18781,1,10,2
18781,1,13,1
18782,1,10,3
18782,1,6,1
18783,1,10,2
18783,1,13,1
18784,1,10,1
18785,1,10,4
18785,1,6,2
18785,1,5,1
18785,4,2,2
18786,1,10,4
18786,1,6,3
18786,1,15,2
18786,1,1,1
18786,1,13,1
18787,1,10,3
18787,1,5,1
18787,1,6,1
18787,1,13,1
18788,1,10,2
18789,1,10,9
18789,1,5,5
18789,1,2,2
18789,1,1,1
18789,1,3,1
18789,1,13,1
18789,3,2,2
18789,3,3,1
18790,1,10,4
18790,1,6,1
18790,1,13,1
18791,1,10,8
18791,1,6,3
18791,1,1,2
18791,1,5,1
18792,1,10,3
18792,1,6,1
18793,1,6,5
18793,1,13,4
18793,1,0,1
18793,1,1,1
18793,1,10,1
18794,1,7,4
18794,1,6,3
18794,1,10,2
18794,1,3,1
18794,1,9,1
18795,1,10,2
18795,1,13,1
18796,1,5,1
18796,1,10,1
18796,1,13,1
18797,1,10,2
18798,1,10,3
18799,1,6,2
18799,1,10,2
18799,1,13,1
18800,1,10,2
18801,1,0,1
18801,1,5,1
18801,1,10,1
18802,1,6,1
18802,1,10,1
18803,1,10,2
18803,1,6,1
18804,1,10,3
18805,1,5,4
18805,1,10,3
18806,1,10,1
18807,1,10,6
18807,1,6,3
18807,1,0,1
18807,1,1,1
18807,1,5,1
18807,2,10,3
18808,1,10,2
18808,1,5,1
18809,1,6,1
18809,1,13,1
18809,1,32,1
18810,1,10,4
18810,1,5,1
18810,1,32,1
18811,1,10,6
18811,1,5,3
18811,1,2,1
18812,1,10,2
18812,1,6,1
18812,1,32,1
18813,1,10,4
18813,1,1,1
18813,1,13,1
18814,1,10,3
18815,1,10,3
18815,1,6,1
18815,1,13,1
18816,1,10,4
18816,1,1,1
18816,1,32,1
18817,1,10,3
18817,1,0,1
18818,1,10,10
18818,2,10,3
18818,4,2,4
18818,4,3,2
18818,4,8,1
18819,1,10,8
18819,1,5,1
18819,4,2,1
18820,1,10,5
18821,1,10,2
18822,1,10,4
18823,1,10,2
18824,1,10,7
18825,1,10,2
18825,1,1,1
18825,1,6,1
18826,1,10,6
18826,1,6,2
18827,1,10,4
18827,1,5,2
18828,1,10,4
18828,4,13,1
18829,1,10,6
18830,1,10,2
18831,1,10,1
18832,1,10,6
18832,1,5,1
18833,1,5,2
18833,1,10,2
18833,1,6,1
18834,1,10,2
18835,1,10,4
18835,1,5,1
18836,1,6,1
18836,1,10,1
18837,1,10,1
18838,1,10,2
18838,1,0,1
18838,1,6,1
18839,1,10,1
18840,1,10,1
18841,1,6,2
18841,1,10,2
18841,1,13,1
18842,1,13,2
18842,1,0,1
18842,1,6,1
18842,1,7,1
18842,1,10,1
18843,1,10,2
18843,1,5,1
18843,1,13,1
18844,1,10,3
18844,1,6,2
18844,1,5,1
18844,1,12,1
18845,1,10,2
18846,1,10,2
18846,1,1,1
18847,1,10,7
18847,1,0,1
18847,1,13,1
18848,1,10,13
18848,1,1,3
18848,1,0,2
18848,1,12,2
18849,1,10,3
18849,1,6,2
18849,1,5,1
18849,1,13,1
18849,4,2,1
18850,1,10,2
18850,1,1,1
18850,1,13,1
18851,1,10,5
18851,1,6,2
18851,1,1,1
18852,1,0,1
18852,1,6,1
18852,1,10,1
18853,1,10,5
18853,1,6,2
18854,1,10,2
18854,1,5,1
18854,1,6,1
18855,1,5,12
18855,1,10,12
18855,1,1,5
18855,1,2,5
18855,1,51,3
18855,1,0,2
18855,1,6,1
18855,4,2,4
18856,1,10,3
18856,1,13,1
